Wall time,Step,Value
1750964707.0574064,150,-0.003141393419355154
1750964723.3599315,300,-0.0014153652591630816
1750964739.5834992,450,-0.012289250269532204
1750964756.3082693,600,-0.004974834620952606
1750964773.59862,750,-0.005015814211219549
1750964791.4036188,900,-0.0016309720231220126
1750964809.5706432,1050,-0.001070746686309576
1750964828.3515916,1200,-0.003214121563360095
1750964846.919747,1350,0.0003673816390801221
1750964865.6733468,1500,-0.002794969128444791
1750964884.4582663,1650,0.002712189918383956
1750964903.2228596,1800,0.0016839123563840985
1750964922.02835,1950,0.00041276804404333234
1750964940.7561188,2100,0.0023435901384800673
1750964959.4955,2250,2.9828554033883847e-05
1750964978.3144178,2400,0.0015288445865735412
1750964997.2054813,2550,0.0012245284160599113
1750965015.8061545,2700,-0.0006532698753289878
1750965034.5927446,2850,0.0021910120267421007
1750965053.3554244,3000,8.26715913717635e-05
1750965072.0037177,3150,-0.0008082278654910624
1750965090.7099006,3300,0.0007158262887969613
1750965109.3568335,3450,-0.0025773164816200733
1750965128.196676,3600,-0.0003989107790403068
1750965146.8679717,3750,-0.002068697242066264
1750965165.5377219,3900,-0.0005553884548135102
1750965184.4537385,4050,-0.0005221482133492827
1750965203.1307263,4200,-0.0032534173224121332
1750965221.9642158,4350,-0.0005964107695035636
1750965240.5352201,4500,-0.0023745931684970856
1750965259.0786486,4650,-0.0013403965858742595
1750965278.0128999,4800,-0.0026925276033580303
1750965296.6592417,4950,-0.003284026635810733
1750965315.1085136,5100,-0.0015713907778263092
1750965333.8378081,5250,-0.002977847121655941
1750965352.421646,5400,-0.0017706784419715405
1750965370.8494964,5550,-0.0007740742294117808
1750965389.3838038,5700,-0.0022889976389706135
1750965407.6917145,5850,-0.0014597391709685326
1750965426.284439,6000,-0.0023115254007279873
1750965444.6754687,6150,-0.0010671255877241492
1750965463.2621787,6300,-0.0038088855799287558
1750965481.615894,6450,-0.002504159463569522
1750965500.2287927,6600,-0.0016387960640713573
1750965518.732533,6750,-0.0011956810485571623
1750965537.1551187,6900,-0.0011048628948628902
1750965555.606208,7050,-0.0022510529961436987
1750965573.8779752,7200,-0.0005597621202468872
1750965592.166589,7350,-0.0021724470425397158
1750965610.3769157,7500,-0.0005767156253568828
1750965628.5487065,7650,-0.0016078946646302938
1750965647.0912793,7800,-0.0016917912289500237
1750965665.269115,7950,-0.0016378475120291114
1750965683.4210856,8100,-0.000758217996917665
1750965701.5636067,8250,-0.0006498081493191421
1750965720.0843112,8400,-0.0015975033165886998
1750965738.168829,8550,-0.001343505340628326
1750965756.4779894,8700,-0.0017014234326779842
1750965774.671201,8850,-0.003164436435326934
1750965792.8269491,9000,-0.0024676132015883923
1750965811.2174907,9150,-0.0024539418518543243
1750965829.1743603,9300,-0.0030847652815282345
1750965847.5800626,9450,-0.003297198563814163
1750965865.529527,9600,-0.0019774860702455044
1750965884.0927062,9750,-0.0020794139709323645
1750965901.9682322,9900,-0.002268006093800068
1750965920.0875769,10050,-0.0028013919945806265
1750965938.1922393,10200,-0.002882670843973756
1750965956.262953,10350,-0.0019509847043082118
1750965974.4424508,10500,-0.0024581202305853367
1750965992.5265806,10650,-0.00288552138954401
1750966010.6930633,10800,-0.0016097872285172343
1750966029.0375762,10950,-0.002282440196722746
1750966047.210512,11100,-0.0021670586429536343
1750966065.4147105,11250,-0.002107726177200675
1750966083.8121495,11400,-0.0022557247430086136
1750966102.0199485,11550,-0.0003117287124041468
1750966120.3302882,11700,-0.001590465777553618
1750966138.6034617,11850,-0.0017413794994354248
1750966157.149981,12000,-0.0013172487961128354
1750966175.4823961,12150,-0.0007934223976917565
1750966193.5963976,12300,-0.0015605691587552428
1750966211.8022406,12450,-0.0014899343950673938
1750966230.0999143,12600,-0.0012629840057343245
1750966248.489643,12750,-0.0004257702094037086
1750966266.4739044,12900,-0.0024661386851221323
1750966284.963576,13050,-0.00154800561722368
1750966303.299559,13200,-0.0016536425100639462
1750966321.5965803,13350,-0.0020764104556292295
1750966339.6824908,13500,-0.003346780315041542
1750966357.7900274,13650,-0.0011510365875437856
1750966376.132466,13800,-0.000984766986221075
1750966394.3109424,13950,-0.002110032131895423
1750966412.352845,14100,-0.0010881362250074744
1750966430.5889146,14250,-0.0004157843650318682
1750966448.684194,14400,0.00028111846768297255
1750966466.9280183,14550,2.4570774257881567e-05
1750966485.0588875,14700,-9.136430162470788e-05
1750966503.2215495,14850,-0.0023326147347688675
1750966521.6357455,15000,-0.0027434767689555883
