Wall time,Step,Value
1754609807.277308,150,-0.0010907540563493967
1754609823.314969,300,-7.175739301601425e-05
1754609839.119375,450,-0.0028745101299136877
1754609855.5776775,600,0.0005783906672149897
1754609872.864462,750,-0.004634815268218517
1754609890.3655357,900,-0.002032466698437929
1754609908.3972404,1050,-0.0026826076209545135
1754609926.9725394,1200,-0.002227990422397852
1754609945.3502414,1350,1.729003997752443e-07
1754609963.8392274,1500,-0.002956308890134096
1754609982.456186,1650,0.0008346190443262458
1754610001.1241012,1800,-0.0007508588023483753
1754610020.051703,1950,-0.001047978876158595
1754610038.7788467,2100,0.0010800291784107685
1754610057.5376139,2250,0.0014622334856539965
1754610076.275101,2400,0.0011551722418516874
1754610094.8325672,2550,0.0009533918928354979
1754610113.4599679,2700,0.0003052770916838199
1754610131.9859366,2850,0.0006057833088561893
1754610150.4264328,3000,0.0009287116699852049
1754610168.8531,3150,0.0011667675571516156
1754610187.2062657,3300,0.0036193483974784613
1754610205.5629866,3450,-0.0009582118946127594
1754610223.9554646,3600,0.00475552212446928
1754610242.2044673,3750,-8.153630005836021e-06
1754610260.5562015,3900,-0.000747605343349278
1754610278.801383,4050,0.0016857365844771266
1754610297.1080985,4200,-0.0009847129695117474
1754610315.374013,4350,0.0005728554097004235
1754610333.6335058,4500,-0.0007616126677021384
1754610351.9469419,4650,-0.0007104065734893084
1754610370.2058375,4800,0.00014182286395225674
1754610388.3992305,4950,-0.0025648842565715313
1754610406.6853538,5100,-0.0009537062724120915
1754610424.9537134,5250,-0.002497923094779253
1754610443.338016,5400,0.0001196899902424775
1754610461.6162176,5550,-0.0007216847152449191
1754610479.9092734,5700,-0.0024145450443029404
1754610498.2083428,5850,-0.0011639049043878913
1754610516.5512846,6000,-0.0015941886231303215
1754610534.9504595,6150,-0.0031162325758486986
1754610553.267079,6300,-0.002036730060353875
1754610571.526418,6450,-0.003654541913419962
1754610589.8716414,6600,-0.00224277819506824
1754610608.1059182,6750,-0.0035649831406772137
1754610626.2782073,6900,-0.0012437900295481086
1754610644.487199,7050,-0.0011523007415235043
1754610662.7302547,7200,-0.00358157092705369
1754610680.9385912,7350,-0.0024011973291635513
1754610699.0948894,7500,-0.002749230246990919
1754610717.223469,7650,-0.002381512662395835
1754610735.4069552,7800,-0.00020806795509997755
1754610753.472642,7950,-0.003444777335971594
1754610771.4943395,8100,-0.0015124296769499779
1754610789.5481288,8250,-0.0021482789888978004
1754610807.7526968,8400,-0.00175367365591228
1754610825.8468711,8550,-0.0015146918594837189
1754610843.857845,8700,-0.0014838483184576035
1754610861.8592072,8850,-0.002189413644373417
1754610879.9129353,9000,-0.0012875569518655539
1754610897.971385,9150,-0.0019194212509319186
1754610916.047989,9300,-0.0017410797299817204
1754610934.1082253,9450,-0.0017650448717176914
1754610952.23508,9600,-0.0021963503677397966
1754610970.2205286,9750,-0.003217685502022505
1754610988.2514024,9900,-0.0017740624025464058
1754611006.317571,10050,-0.0005476816440932453
1754611024.4980497,10200,-0.0024310017470270395
1754611042.4961128,10350,-0.0027537213172763586
1754611060.5472982,10500,-0.001493290183134377
1754611078.4997087,10650,-0.001743100699968636
1754611096.5290766,10800,-0.0024974027182906866
1754611114.5646293,10950,-0.0020065412390977144
1754611132.5331466,11100,-0.0016386692877858877
1754611150.566527,11250,-0.002245276002213359
1754611168.7123036,11400,-0.002093434799462557
1754611186.644234,11550,-0.0024509201757609844
1754611204.5695748,11700,-0.0029614362865686417
1754611222.3708575,11850,-0.002205030294135213
1754611240.2760828,12000,-0.002036761725321412
1754611258.0392637,12150,-0.00233396771363914
1754611275.7836497,12300,-0.0020962783601135015
1754611293.4669356,12450,-0.0013397596776485443
1754611311.4939187,12600,-0.0018337948713451624
1754611329.349728,12750,-0.003134626429527998
1754611347.2600627,12900,-0.0021340632811188698
1754611365.258329,13050,-0.0013295186217874289
1754611383.2952642,13200,-0.0018833255162462592
1754611401.1405363,13350,-0.0016878516180440784
1754611419.0422642,13500,-0.0029907890129834414
1754611436.8826277,13650,-0.002584493951871991
1754611454.7533834,13800,-0.0014284536009654403
1754611472.6133187,13950,-0.0015678048366680741
1754611490.3969884,14100,-0.0028469657991081476
1754611508.2045527,14250,-0.0006414179806597531
1754611526.1606333,14400,-0.0008397697238251567
1754611543.974861,14550,-0.0009641036740504205
1754611561.844687,14700,-0.0023815592285245657
1754611579.5436168,14850,-5.890431202715263e-05
1754611597.3622265,15000,-0.0010965641122311354
