Wall time,Step,Value
1755352704.4350538,150,0.9925981163978577
1755352720.4371347,300,0.9697737097740173
1755352736.154996,450,0.9606568813323975
1755352752.5024445,600,0.9473361372947693
1755352769.6053495,750,0.9277998805046082
1755352787.0106137,900,0.895016610622406
1755352804.8162127,1050,0.8662261962890625
1755352823.250543,1200,0.8307433128356934
1755352841.5853736,1350,0.7973087430000305
1755352860.0339592,1500,0.7733277082443237
1755352878.518458,1650,0.7574593424797058
1755352897.0853758,1800,0.7314404845237732
1755352915.9079933,1950,0.7079493999481201
1755352934.5529838,2100,0.6846907734870911
1755352953.166761,2250,0.6642236709594727
1755352971.8625193,2400,0.6478202939033508
1755352990.3859699,2550,0.6334484815597534
1755353008.9464512,2700,0.6177629232406616
1755353027.406433,2850,0.6045228838920593
1755353045.8732395,3000,0.5895326137542725
1755353064.320354,3150,0.5780292749404907
1755353082.6724024,3300,0.5660014152526855
1755353100.981023,3450,0.5566273331642151
1755353119.3471823,3600,0.5507550239562988
1755353137.5977805,3750,0.541308581829071
1755353155.9557145,3900,0.5326606035232544
1755353174.1874466,4050,0.5243059396743774
1755353192.467497,4200,0.5169636011123657
1755353210.7500117,4350,0.5120736956596375
1755353229.0019825,4500,0.506250262260437
1755353247.289969,4650,0.5010339617729187
1755353265.5932624,4800,0.49245965480804443
1755353283.797502,4950,0.4831238389015198
1755353302.0714846,5100,0.47359809279441833
1755353320.2373722,5250,0.4644813537597656
1755353338.4538405,5400,0.4586764872074127
1755353356.5841374,5550,0.45017531514167786
1755353374.722306,5700,0.44245201349258423
1755353392.8700624,5850,0.435515820980072
1755353411.0743666,6000,0.42628213763237
1755353429.2759445,6150,0.41755035519599915
1755353447.3922386,6300,0.40761661529541016
1755353465.4960256,6450,0.4007704257965088
1755353483.6349046,6600,0.39461472630500793
1755353501.6821775,6750,0.3876655697822571
1755353519.7028503,6900,0.3822147250175476
1755353537.7008986,7050,0.37488996982574463
1755353555.8179166,7200,0.3682533800601959
1755353573.8672826,7350,0.36020317673683167
1755353591.875461,7500,0.3542560935020447
1755353609.8547554,7650,0.35106170177459717
1755353627.8988779,7800,0.3454756438732147
1755353645.8548288,7950,0.341478556394577
1755353663.746278,8100,0.3358006775379181
1755353681.6357827,8250,0.3306746780872345
1755353699.6743808,8400,0.32591983675956726
1755353717.5436661,8550,0.3214566707611084
1755353735.3944883,8700,0.3168712258338928
1755353753.2403643,8850,0.31308749318122864
1755353771.1094487,9000,0.3096851706504822
1755353788.9965265,9150,0.30549946427345276
1755353806.914375,9300,0.3020385503768921
1755353824.8153758,9450,0.2977387309074402
1755353842.7308288,9600,0.29414498805999756
1755353860.5255382,9750,0.29077044129371643
1755353878.40038,9900,0.2861539423465729
1755353896.2733781,10050,0.28157979249954224
1755353914.2043529,10200,0.27723830938339233
1755353932.0017123,10350,0.27192142605781555
1755353949.8535435,10500,0.2664814591407776
1755353967.6194913,10650,0.2618953287601471
1755353985.497396,10800,0.2579432725906372
1755354003.3643942,10950,0.25466829538345337
1755354021.2275403,11100,0.2508336305618286
1755354039.0586758,11250,0.24695605039596558
1755354056.976167,11400,0.24370893836021423
1755354074.805314,11550,0.23959822952747345
1755354092.6366942,11700,0.2360275834798813
1755354110.2842827,11850,0.23197905719280243
1755354128.0474622,12000,0.22832471132278442
1755354145.757765,12150,0.22520965337753296
1755354163.4889784,12300,0.2212509661912918
1755354181.123044,12450,0.2187740057706833
1755354199.0543034,12600,0.21647845208644867
1755354216.6974573,12750,0.2142830342054367
1755354234.431364,12900,0.2115008533000946
1755354252.2057347,13050,0.20910193026065826
1755354269.9983091,13200,0.20702765882015228
1755354287.66167,13350,0.20428091287612915
1755354305.4085639,13500,0.201314315199852
1755354323.1012557,13650,0.198052778840065
1755354340.8528998,13800,0.19465278089046478
1755354358.6322715,13950,0.19214431941509247
1755354376.3592381,14100,0.19017569720745087
1755354394.1570072,14250,0.18818120658397675
1755354411.9994774,14400,0.18618926405906677
1755354429.7057319,14550,0.1844611018896103
1755354447.4343083,14700,0.18220119178295135
