Wall time,Step,Value
1755678950.0087724,150,0.9925981163978577
1755678954.186367,300,0.9696019291877747
1755678958.445142,450,0.9570695161819458
1755678962.8605256,600,0.9377703070640564
1755678968.8518538,750,0.9156867265701294
1755678974.7840612,900,0.8927097320556641
1755678981.1348367,1050,0.8700764775276184
1755678988.2772005,1200,0.8434611558914185
1755678995.2324533,1350,0.818008303642273
1755679002.472263,1500,0.790232241153717
1755679009.5493753,1650,0.7632479071617126
1755679016.764089,1800,0.7340074777603149
1755679023.9156728,1950,0.7039464712142944
1755679030.9877768,2100,0.68196702003479
1755679037.854656,2250,0.6644168496131897
1755679044.6949823,2400,0.6432470679283142
1755679051.462851,2550,0.6227272748947144
1755679058.0283926,2700,0.6030540466308594
1755679064.536035,2850,0.5863276720046997
1755679071.0693789,3000,0.5698723793029785
1755679077.5142968,3150,0.5520330667495728
1755679083.9122324,3300,0.5372859239578247
1755679090.3330526,3450,0.5266897082328796
1755679096.8008,3600,0.515669584274292
1755679103.159016,3750,0.5069326758384705
1755679109.5426683,3900,0.4963890314102173
1755679115.958244,4050,0.48496541380882263
1755679122.3959463,4200,0.4713940918445587
1755679128.7144656,4350,0.4622679650783539
1755679135.021285,4500,0.453771710395813
1755679141.3158233,4650,0.44165411591529846
1755679147.701437,4800,0.42927446961402893
1755679153.9659514,4950,0.4188135266304016
1755679160.2355232,5100,0.41066232323646545
1755679166.6022215,5250,0.4005514085292816
1755679173.0063071,5400,0.3904522657394409
1755679179.261633,5550,0.38118642568588257
1755679185.4404519,5700,0.37208425998687744
1755679191.6389241,5850,0.36521896719932556
1755679197.97413,6000,0.35712799429893494
1755679204.1999788,6150,0.3489939570426941
1755679210.4152465,6300,0.34196147322654724
1755679216.618354,6450,0.3361450135707855
1755679222.8550696,6600,0.3298858106136322
1755679229.0685604,6750,0.32325389981269836
1755679235.2959163,6900,0.31803154945373535
1755679241.5094473,7050,0.31228217482566833
1755679247.722937,7200,0.30685096979141235
1755679253.7941794,7350,0.30331605672836304
1755679259.9421842,7500,0.29830464720726013
1755679265.9962597,7650,0.2928362190723419
1755679272.1244628,7800,0.28819704055786133
1755679278.355577,7950,0.28476980328559875
1755679284.5189793,8100,0.28192347288131714
1755679290.5639188,8250,0.27884170413017273
1755679296.6709545,8400,0.274426132440567
1755679302.7671618,8550,0.26978906989097595
1755679309.0351346,8700,0.26572442054748535
1755679315.21183,8850,0.2621130645275116
1755679321.502669,9000,0.2581341564655304
1755679327.6652422,9150,0.25557827949523926
1755679333.805737,9300,0.252230703830719
1755679339.9177113,9450,0.24971823394298553
1755679345.9651546,9600,0.24614477157592773
1755679351.9189944,9750,0.24278295040130615
1755679357.772714,9900,0.23913435637950897
1755679363.5955677,10050,0.23615244030952454
1755679369.4569528,10200,0.232235848903656
1755679375.316098,10350,0.22868461906909943
1755679381.259202,10500,0.2259487509727478
1755679387.0998325,10650,0.22246010601520538
1755679393.0303152,10800,0.21911275386810303
1755679398.8701954,10950,0.21579593420028687
1755679404.7358656,11100,0.21268413960933685
1755679410.5952666,11250,0.20860624313354492
1755679416.5784204,11400,0.20574650168418884
1755679422.4529037,11550,0.20298190414905548
1755679428.3330374,11700,0.2002078890800476
1755679434.1280296,11850,0.19749915599822998
1755679440.017482,12000,0.19484856724739075
1755679445.8150465,12150,0.19238390028476715
1755679451.666854,12300,0.19093221426010132
1755679457.6294901,12450,0.18957562744617462
1755679463.727458,12600,0.18755310773849487
1755679469.7265906,12750,0.1850922554731369
1755679475.683982,12900,0.18355043232440948
1755679481.5957286,13050,0.18216994404792786
1755679487.6894715,13200,0.17985749244689941
1755679493.5511968,13350,0.17817184329032898
1755679499.438599,13500,0.17640508711338043
1755679505.2520666,13650,0.17473357915878296
1755679511.152173,13800,0.17302393913269043
1755679516.926614,13950,0.1713113784790039
1755679522.7741945,14100,0.16956354677677155
1755679528.6548479,14250,0.1680363267660141
1755679534.5956492,14400,0.16629073023796082
1755679540.4330053,14550,0.16450661420822144
1755679546.237768,14700,0.16309502720832825
1755679551.9846978,14850,0.1621045172214508
