Wall time,Step,Value
1755678950.008739,150,0.4650377035140991
1755678954.186336,300,0.14928312599658966
1755678958.4451106,450,0.04753091558814049
1755678962.8604755,600,0.025203946977853775
1755678968.8515313,750,0.08454480022192001
1755678974.7840307,900,0.27873560786247253
1755678981.134476,1050,0.27488598227500916
1755678988.2768602,1200,0.38647937774658203
1755678995.2320652,1350,0.4848652780056
1755679002.4719274,1500,0.2783389389514923
1755679009.549044,1650,0.5384985208511353
1755679016.7638946,1800,0.37841343879699707
1755679023.9154842,1950,0.4826924502849579
1755679030.987578,2100,0.542585015296936
1755679037.8544762,2250,0.5242549777030945
1755679044.6947632,2400,0.4488924741744995
1755679051.4625084,2550,0.36544525623321533
1755679058.0280528,2700,0.24688884615898132
1755679064.535692,2850,0.19341126084327698
1755679071.069137,3000,0.1644991934299469
1755679077.5139134,3150,0.11172378808259964
1755679083.9118924,3300,0.0981602743268013
1755679090.3327036,3450,0.07542447000741959
1755679096.8006124,3600,0.06489469856023788
1755679103.1586506,3750,0.053353164345026016
1755679109.5423913,3900,0.052602652460336685
1755679115.9578838,4050,0.045403577387332916
1755679122.395762,4200,0.039767201989889145
1755679128.7140977,4350,0.037807647138834
1755679135.0210354,4500,0.038359060883522034
1755679141.315466,4650,0.03328664228320122
1755679147.701061,4800,0.027332525700330734
1755679153.9657676,4950,0.022879887372255325
1755679160.2352858,5100,0.025212932378053665
1755679166.60165,5250,0.026285581290721893
1755679173.0060918,5400,0.024372192099690437
1755679179.261451,5550,0.022002412006258965
1755679185.440121,5700,0.02045808732509613
1755679191.6386056,5850,0.019408250227570534
1755679197.9739234,6000,0.019467895850539207
1755679204.1996088,6150,0.01934903673827648
1755679210.414893,6300,0.019676588475704193
1755679216.6180158,6450,0.018410032615065575
1755679222.8547158,6600,0.01841585896909237
1755679229.0682206,6750,0.015626685693860054
1755679235.2955325,6900,0.01644359529018402
1755679241.5092752,7050,0.014715968631207943
1755679247.7226179,7200,0.014728344976902008
1755679253.793826,7350,0.014994326047599316
1755679259.9418237,7500,0.0145005127415061
1755679265.9957147,7650,0.014280140399932861
1755679272.124012,7800,0.014355520717799664
1755679278.3552527,7950,0.014555404894053936
1755679284.5187945,8100,0.013169961050152779
1755679290.5636942,8250,0.013136109337210655
1755679296.6707723,8400,0.014058636501431465
1755679302.7666519,8550,0.012515614740550518
1755679309.0347762,8700,0.013337211683392525
1755679315.2114303,8850,0.012698930688202381
1755679321.502394,9000,0.012618658132851124
1755679327.6648064,9150,0.012200831435620785
1755679333.8054008,9300,0.012081325054168701
1755679339.9174132,9450,0.013478943146765232
1755679345.9648864,9600,0.011012047529220581
1755679351.918624,9750,0.011228679679334164
1755679357.7723944,9900,0.012199128046631813
1755679363.5952597,10050,0.013001739978790283
1755679369.4566221,10200,0.011082598008215427
1755679375.3157587,10350,0.012903756462037563
1755679381.2588065,10500,0.012210318818688393
1755679387.099535,10650,0.01180294994264841
1755679393.0298958,10800,0.011181632056832314
1755679398.8696203,10950,0.010979440063238144
1755679404.7356842,11100,0.01066086906939745
1755679410.5950508,11250,0.012445060536265373
1755679416.578083,11400,0.011434953659772873
1755679422.4526188,11550,0.011206439696252346
1755679428.3326538,11700,0.011437803506851196
1755679434.1276793,11850,0.010807234793901443
1755679440.017121,12000,0.011798460967838764
1755679445.8147156,12150,0.011079917661845684
1755679451.6664374,12300,0.011181771755218506
1755679457.6291761,12450,0.013517411425709724
1755679463.727147,12600,0.011446761898696423
1755679469.7262833,12750,0.01108243502676487
1755679475.683588,12900,0.01129329577088356
1755679481.5954084,13050,0.010596507228910923
1755679487.6891594,13200,0.012187737040221691
1755679493.5507967,13350,0.012063464149832726
1755679499.438344,13500,0.011429935693740845
1755679505.2516818,13650,0.011845539323985577
1755679511.1518095,13800,0.012048198841512203
1755679516.9263666,13950,0.012002530507743359
1755679522.7738328,14100,0.011590502224862576
1755679528.6545126,14250,0.01294946949928999
1755679534.5953538,14400,0.013456751592457294
1755679540.4326723,14550,0.011618654243648052
1755679546.237484,14700,0.01234225369989872
1755679551.9843903,14850,0.011547851376235485
