Wall time,Step,Value
1754609807.277323,150,0.4650377035140991
1754609823.314989,300,0.1373513638973236
1754609839.1193955,450,0.28655290603637695
1754609855.5776951,600,0.05338849872350693
1754609872.8644798,750,0.05576899275183678
1754609890.3655558,900,0.18310463428497314
1754609908.3972547,1050,0.24093608558177948
1754609926.9725533,1200,0.27497580647468567
1754609945.350256,1350,0.28805217146873474
1754609963.8392417,1500,0.17600801587104797
1754609982.4562013,1650,0.35132116079330444
1754610001.1241152,1800,0.37599730491638184
1754610020.051717,1950,0.5918630957603455
1754610038.7788608,2100,0.6473745107650757
1754610057.5376277,2250,0.5217941403388977
1754610076.2751162,2400,0.6651190519332886
1754610094.8325863,2550,0.3911893963813782
1754610113.4599824,2700,0.3427407741546631
1754610131.985951,2850,0.357299268245697
1754610150.4264464,3000,0.21643374860286713
1754610168.853114,3150,0.20246043801307678
1754610187.20628,3300,0.20636913180351257
1754610205.5630002,3450,0.18331500887870789
1754610223.955478,3600,0.17087997496128082
1754610242.2044811,3750,0.09154346585273743
1754610260.5562155,3900,0.13461871445178986
1754610278.801397,4050,0.11415716260671616
1754610297.108112,4200,0.09506114572286606
1754610315.3740265,4350,0.08736848086118698
1754610333.6335213,4500,0.07614804059267044
1754610351.9469569,4650,0.09359509497880936
1754610370.205851,4800,0.07799969613552094
1754610388.399245,4950,0.0686822161078453
1754610406.6853678,5100,0.09646391868591309
1754610424.9537277,5250,0.07781225442886353
1754610443.338031,5400,0.11866221576929092
1754610461.616232,5550,0.09313753247261047
1754610479.9092875,5700,0.09842555969953537
1754610498.2083566,5850,0.10241043567657471
1754610516.5512989,6000,0.09848671406507492
1754610534.950474,6150,0.0804063230752945
1754610553.2670937,6300,0.08500680327415466
1754610571.5264323,6450,0.07765533030033112
1754610589.8716557,6600,0.07398147881031036
1754610608.1059325,6750,0.04446176812052727
1754610626.2782207,6900,0.0555957555770874
1754610644.4872131,7050,0.05054258555173874
1754610662.7302678,7200,0.04864053055644035
1754610680.9386046,7350,0.047551557421684265
1754610699.0949035,7500,0.038458358496427536
1754610717.2234843,7650,0.048059411346912384
1754610735.406969,7800,0.03680168092250824
1754610753.4726555,7950,0.03338174521923065
1754610771.4943533,8100,0.0336025133728981
1754610789.5481431,8250,0.03064943104982376
1754610807.7527106,8400,0.038528162986040115
1754610825.8468857,8550,0.028953224420547485
1754610843.8578598,8700,0.03197045624256134
1754610861.8592212,8850,0.03441426530480385
1754610879.9129488,9000,0.03420480713248253
1754610897.9713988,9150,0.033335331827402115
1754610916.0480022,9300,0.036915890872478485
1754610934.1082404,9450,0.03615575656294823
1754610952.2350943,9600,0.0362224318087101
1754610970.2205427,9750,0.029426027089357376
1754610988.251417,9900,0.034876640886068344
1754611006.317585,10050,0.03551729395985603
1754611024.4980636,10200,0.02922544628381729
1754611042.4961271,10350,0.022615792229771614
1754611060.5473125,10500,0.02239646390080452
1754611078.4997234,10650,0.02815437503159046
1754611096.529094,10800,0.028154946863651276
1754611114.5646498,10950,0.031302135437726974
1754611132.533161,11100,0.03241485729813576
1754611150.5665417,11250,0.031002605333924294
1754611168.7123175,11400,0.03555908799171448
1754611186.6442485,11550,0.021899476647377014
1754611204.5695891,11700,0.026379991322755814
1754611222.3708713,11850,0.026274949312210083
1754611240.2760966,12000,0.024294959381222725
1754611258.0392783,12150,0.018747452646493912
1754611275.783664,12300,0.021469464525580406
1754611293.4669545,12450,0.026379555463790894
1754611311.4939406,12600,0.021876107901334763
1754611329.3497424,12750,0.018854372203350067
1754611347.2600765,12900,0.023303864523768425
1754611365.2583427,13050,0.02214185521006584
1754611383.295278,13200,0.02219540998339653
1754611401.1405501,13350,0.02261335588991642
1754611419.0422776,13500,0.024399997666478157
1754611436.8826425,13650,0.025726651772856712
1754611454.7533982,13800,0.02718214876949787
1754611472.613332,13950,0.029900528490543365
1754611490.3970027,14100,0.027155296877026558
1754611508.2045665,14250,0.02463538385927677
1754611526.1606474,14400,0.02330603450536728
1754611543.9748743,14550,0.018890948966145515
1754611561.8447006,14700,0.023872332647442818
1754611579.5436304,14850,0.023569053038954735
1754611597.3622413,15000,0.02302810177206993
