Timestep,agent_joint_pos_J1,agent_joint_pos_J2,agent_joint_pos_J3,agent_joint_pos_J4,agent_joint_pos_J5,agent_joint_pos_J6,agent_joint_pos_J7,joint_pos_J1,joint_pos_J2,joint_pos_J3,joint_pos_J4,joint_pos_J5,joint_pos_J6,joint_pos_J7,joint_pos_J8,joint_pos_J9,joint_vel_J1,joint_vel_J2,joint_vel_J3,joint_vel_J4,joint_vel_J5,joint_vel_J6,joint_vel_J7,joint_vel_J8,joint_vel_J9,joint_acc_J1,joint_acc_J2,joint_acc_J3,joint_acc_J4,joint_acc_J5,joint_acc_J6,joint_acc_J7,joint_acc_J8,joint_acc_J9,joint_applied_torque_J1,joint_applied_torque_J2,joint_applied_torque_J3,joint_applied_torque_J4,joint_applied_torque_J5,joint_applied_torque_J6,joint_applied_torque_J7,joint_applied_torque_J8,joint_applied_torque_J9,joint_computed_torque_J1,joint_computed_torque_J2,joint_computed_torque_J3,joint_computed_torque_J4,joint_computed_torque_J5,joint_computed_torque_J6,joint_computed_torque_J7,joint_computed_torque_J8,joint_computed_torque_J9,joint_effort_limits_J1,joint_effort_limits_J2,joint_effort_limits_J3,joint_effort_limits_J4,joint_effort_limits_J5,joint_effort_limits_J6,joint_effort_limits_J7,joint_effort_limits_J8,joint_effort_limits_J9,joint_effort_target_J1,joint_effort_target_J2,joint_effort_target_J3,joint_effort_target_J4,joint_effort_target_J5,joint_effort_target_J6,joint_effort_target_J7,joint_effort_target_J8,joint_effort_target_J9
17,2.128597,0.684650,-1.687225,1.181188,2.138713,-0.523289,7.317046,1.082185,0.091948,-0.772003,-2.452312,1.102331,2.776128,1.969626,0.000107,0.000077,0.499396,-0.071337,-0.424265,0.288678,-0.605443,-0.373574,2.288572,0.001076,-0.000888,-11.016265,-6.844884,12.357154,-2.626099,17.020975,5.541783,-1.366281,0.033482,-0.032321,-3.478632,-25.552036,-3.829905,17.600060,-0.127254,1.171039,12.000000,-0.262195,-0.132420,-3.478632,-25.552036,-3.829905,17.600060,-0.127254,1.171039,188.450531,-0.262195,-0.132420,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18,2.154019,0.809901,-1.700822,1.108927,2.070021,-0.583556,7.353058,1.097227,0.092068,-0.787385,-2.447641,1.070362,2.753424,2.053325,0.000110,0.000076,0.376089,-0.131573,-0.356653,0.166977,-0.676871,-0.503155,2.315101,0.001151,-0.000697,-7.795041,-2.061015,8.994010,-3.891315,17.555046,11.091488,-4.297041,-0.017510,0.007729,-3.145441,-20.119688,-3.519973,14.586625,-0.091142,1.256654,12.000000,-0.356451,-0.076340,-3.145441,-20.119688,-3.519973,14.586625,-0.091142,1.256654,182.908844,-0.356451,-0.076340,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19,2.101145,0.804507,-1.804287,1.186000,1.989808,-0.599043,7.356108,1.111516,0.091823,-0.805299,-2.444801,1.034375,2.734460,2.137052,0.000122,0.000067,0.337431,-0.105000,-0.459859,0.181791,-0.790878,-0.365598,2.288731,0.000805,-0.000484,-9.691391,0.191345,8.095866,0.611148,18.860968,10.922230,-7.037429,-0.051378,0.027350,-6.405722,-20.258841,-6.003660,17.657963,-0.042935,1.793871,12.000000,-0.408852,-0.044471,-6.405722,-20.258841,-6.003660,17.657963,-0.042935,1.793871,176.243240,-0.408852,-0.044471,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,2.225783,0.781459,-1.691645,1.120815,1.905442,-0.709908,7.250458,1.114013,0.089274,-0.813759,-2.443264,0.995368,2.703330,2.220287,0.000099,0.000089,0.071672,-0.237801,-0.182376,0.062264,-0.817698,-0.768573,2.286347,0.000865,-0.000298,-1.290841,-3.715022,5.150798,-4.911735,22.411608,13.704267,-3.042927,0.012702,-0.014409,-0.435286,-20.847372,-1.726146,14.931252,-0.016126,1.071613,12.000000,-0.263940,-0.168325,-0.435286,-20.847372,-1.726146,14.931252,-0.016126,1.071613,165.631378,-0.263940,-0.168325,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21,2.234994,0.752563,-1.667684,1.267098,1.799595,-0.642504,7.301188,1.111254,0.083969,-0.814211,-2.443711,0.952265,2.696629,2.304433,0.000110,0.000077,0.012294,-0.264301,-0.054601,0.123825,-1.006968,-0.000520,2.266682,-0.000001,-0.000018,3.422675,-0.140253,-1.027804,3.498688,20.897053,6.596314,-12.519292,-0.075788,0.032302,0.600137,-21.304241,-1.443128,21.128937,-0.390216,1.892390,12.000000,-0.368811,-0.093407,0.600137,-21.304241,-1.443128,21.128937,-0.390216,1.892390,160.370239,-0.368811,-0.093407,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,2.172575,0.810848,-1.708331,1.167851,1.737506,-0.714008,7.237626,1.109735,0.079132,-0.816898,-2.441752,0.911380,2.681146,2.387434,0.000090,0.000091,-0.011099,-0.234606,-0.087312,0.141034,-0.854665,-0.394888,2.277608,0.000517,-0.000209,0.210604,0.665097,0.918549,-0.840379,22.882994,6.642565,-2.214861,0.001003,-0.001120,-1.900275,-18.620390,-2.652380,16.710354,0.111987,1.304370,12.000000,-0.236274,-0.158594,-1.900275,-18.620390,-2.652380,16.710354,0.111987,1.304370,151.832855,-0.236274,-0.158594,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23,2.121446,0.857866,-1.772453,1.098168,1.646811,-0.780042,7.213044,1.110544,0.076011,-0.825141,-2.441211,0.868047,2.656778,2.472016,0.000082,0.000103,0.017156,-0.167426,-0.231630,0.053055,-0.940356,-0.570896,2.358896,0.000385,0.000033,-2.798309,1.567018,2.811275,-3.688021,23.866737,12.271335,-2.331447,-0.037101,0.019907,-4.254297,-16.619438,-4.066909,13.950099,0.236860,1.420194,12.000000,-0.271405,-0.167543,-4.254297,-16.619438,-4.066909,13.950099,0.236860,1.420194,143.819412,-0.271405,-0.167543,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,2.230354,0.743790,-1.645749,1.284765,1.550876,-0.744892,7.184423,1.101184,0.072981,-0.822231,-2.441004,0.825122,2.648786,2.556789,0.000079,0.000106,-0.170307,-0.193427,0.041927,0.149837,-0.976135,-0.104734,2.349035,-0.000055,0.000160,5.876376,-0.140685,-2.686021,3.416742,21.529507,5.884732,-5.364217,-0.034602,-0.001188,1.854244,-20.967827,-0.284107,21.541294,-0.210116,1.879863,12.000000,-0.230696,-0.223294,1.854244,-20.967827,-0.284107,21.541294,-0.210116,1.879863,135.726761,-0.230696,-0.223294,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,2.216915,0.759423,-1.631030,1.167054,1.433952,-0.807682,7.154333,1.092633,0.068434,-0.819205,-2.439672,0.773507,2.634275,2.641368,0.000055,0.000121,-0.148571,-0.267818,0.061075,0.088723,-1.152212,-0.361384,2.336167,-0.000190,0.000137,5.806043,-2.022352,-1.341588,-3.016905,27.971104,7.036637,-4.447617,-0.030478,0.000643,1.939403,-19.889160,0.088423,16.522591,0.085381,1.275531,12.000000,-0.167164,-0.246364,1.939403,-19.889160,0.088423,16.522591,0.085381,1.275531,127.863419,-0.167164,-0.246364,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,2.242630,0.877024,-1.531129,1.081039,1.356139,-0.832885,7.153535,1.078447,0.063566,-0.806779,-2.441935,0.727908,2.621982,2.726225,0.000042,0.000134,-0.256827,-0.207581,0.292645,-0.038710,-0.998184,-0.292864,2.382980,-0.000067,0.000277,10.400925,2.452042,-5.628422,-4.191819,24.183836,5.847026,-2.522621,-0.016395,0.005570,4.662027,-14.701528,2.219609,13.532881,-0.001410,1.015908,12.000000,-0.120855,-0.273909,4.662027,-14.701528,2.219609,13.532881,-0.001410,1.015908,121.004387,-0.120855,-0.273909,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,2.124331,0.697038,-1.671645,1.208280,1.275248,-0.846875,7.146681,1.078136,0.059104,-0.807325,-2.445767,0.683585,2.607633,2.810799,0.000040,0.000138,0.049272,-0.258795,-0.037221,-0.021663,-0.975244,-0.344167,2.354256,0.000091,0.000065,1.105219,-1.769864,0.591079,-0.141038,23.458984,7.541842,-2.651109,-0.026701,0.001058,-1.388530,-21.649616,-2.124908,19.114536,0.203916,1.850218,12.000000,-0.140154,-0.279561,-1.388530,-21.649616,-2.124908,19.114536,0.203916,1.850218,114.058640,-0.140154,-0.279561,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,2.026677,0.729460,-1.743587,1.270300,1.143393,-0.855674,7.113083,1.077215,0.055381,-0.810466,-2.445957,0.628594,2.595010,2.896076,0.000052,0.000124,-0.025363,-0.172349,-0.108235,0.155548,-1.263348,-0.272556,2.375268,0.000030,-0.000144,-0.954104,2.235134,-0.338351,4.062077,28.518360,8.358628,-3.172545,-0.049590,0.010396,-5.136078,-20.056267,-4.618532,21.378101,0.379183,2.377217,12.000000,-0.193582,-0.226965,-5.136078,-20.056267,-4.618532,21.378101,0.379183,2.377217,105.804428,-0.193582,-0.226965,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29,1.973951,0.809691,-1.764854,1.125584,1.077649,-0.909878,7.085131,1.071993,0.054430,-0.813596,-2.443904,0.583268,2.579990,2.897300,0.000071,0.000103,-0.160592,-0.090030,-0.120366,0.120911,-1.041513,-0.399089,-0.000063,0.001378,-0.001336,-1.159217,2.139936,-1.145760,-2.826995,24.409731,8.282725,0.000061,0.054484,-0.077279,-6.478890,-16.996712,-5.230153,15.122110,0.580040,1.754936,12.000000,-0.150933,-0.247694,-6.478890,-16.996712,-5.230153,15.122110,0.580040,1.754936,110.901535,-0.150933,-0.247694,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30,2.163667,0.726465,-1.560425,1.189558,1.093240,-0.969977,7.100666,1.056671,0.053039,-0.805587,-2.442986,0.563392,2.558886,2.897300,0.000056,0.000106,-0.326301,-0.169095,0.185068,0.093763,-0.333387,-0.593536,-0.000029,0.000353,-0.000368,8.488231,-1.895774,-4.515343,-2.431174,12.440249,8.894737,0.002361,0.005027,0.002112,3.331227,-20.233812,1.295394,17.700668,0.240893,1.590898,12.000000,-0.139746,-0.176480,3.331227,-20.233812,1.295394,17.700668,0.240893,1.590898,111.522873,-0.139746,-0.176480,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,2.128155,0.765386,-1.581713,1.163866,1.046057,-0.989430,7.126532,1.047619,0.050737,-0.801358,-2.443784,0.543817,2.541661,2.897300,0.000061,0.000100,-0.170119,-0.161717,0.077540,0.043456,-0.442804,-0.427082,-0.000021,0.000424,-0.000342,4.969214,0.237326,-2.439245,-2.086840,9.991014,9.327814,-0.000069,0.003507,-0.000050,2.020879,-18.391546,0.507440,16.888611,0.056254,1.794217,12.000000,-0.152233,-0.171218,2.020879,-18.391546,0.507440,16.888611,0.056254,1.794217,112.557343,-0.152233,-0.171218,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32,2.111137,0.756023,-1.574290,1.318945,1.017325,-0.919288,7.117467,1.039946,0.050736,-0.796268,-2.442675,0.526547,2.544683,2.897300,0.000075,0.000087,-0.141149,-0.037545,0.094423,0.239419,-0.409811,0.101255,-0.000032,0.000131,-0.000078,4.194108,3.672809,-3.234767,7.026192,7.367946,0.662090,0.004400,-0.019508,0.021868,1.834994,-18.899618,0.303534,23.000746,0.043854,2.466687,12.000000,-0.198555,-0.126789,1.834994,-18.899618,0.303534,23.000746,0.043854,2.466687,112.195168,-0.198555,-0.126789,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
