Timestep,agent_joint_pos_J1,agent_joint_pos_J2,agent_joint_pos_J3,agent_joint_pos_J4,agent_joint_pos_J5,agent_joint_pos_J6,agent_joint_pos_J7,joint_pos_J1,joint_pos_J2,joint_pos_J3,joint_pos_J4,joint_pos_J5,joint_pos_J6,joint_pos_J7,joint_pos_J8,joint_pos_J9,joint_vel_J1,joint_vel_J2,joint_vel_J3,joint_vel_J4,joint_vel_J5,joint_vel_J6,joint_vel_J7,joint_vel_J8,joint_vel_J9,joint_acc_J1,joint_acc_J2,joint_acc_J3,joint_acc_J4,joint_acc_J5,joint_acc_J6,joint_acc_J7,joint_acc_J8,joint_acc_J9,joint_applied_torque_J1,joint_applied_torque_J2,joint_applied_torque_J3,joint_applied_torque_J4,joint_applied_torque_J5,joint_applied_torque_J6,joint_applied_torque_J7,joint_applied_torque_J8,joint_applied_torque_J9,joint_computed_torque_J1,joint_computed_torque_J2,joint_computed_torque_J3,joint_computed_torque_J4,joint_computed_torque_J5,joint_computed_torque_J6,joint_computed_torque_J7,joint_computed_torque_J8,joint_computed_torque_J9,joint_effort_limits_J1,joint_effort_limits_J2,joint_effort_limits_J3,joint_effort_limits_J4,joint_effort_limits_J5,joint_effort_limits_J6,joint_effort_limits_J7,joint_effort_limits_J8,joint_effort_limits_J9,joint_effort_target_J1,joint_effort_target_J2,joint_effort_target_J3,joint_effort_target_J4,joint_effort_target_J5,joint_effort_target_J6,joint_effort_target_J7,joint_effort_target_J8,joint_effort_target_J9
10,-0.110093,0.568339,0.333356,1.003798,-2.146354,-0.402528,-5.918191,-0.023579,0.019494,0.227012,-2.488630,-0.761443,2.749213,-0.367877,0.000507,0.000490,0.137204,-0.104986,-0.722829,0.171342,-2.590893,1.522075,-2.610062,-0.003998,-0.002090,-12.043986,-3.213189,11.717601,-0.306732,0.012732,-37.846504,0.001345,-0.065225,0.167246,-3.569371,-24.108320,-2.234303,13.875636,-12.000000,0.793545,-12.000000,-0.851346,-0.637635,-3.569371,-24.108320,-2.234303,13.875636,-18.038002,0.793545,-141.057190,-0.851346,-0.637635,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,0.046074,0.690744,0.449611,0.949540,-2.214365,-0.387429,-6.113221,-0.023489,0.020267,0.209994,-2.486339,-0.847574,2.789280,-0.454884,0.000345,0.000447,-0.049988,-0.062515,-0.385829,0.113077,-2.579113,0.790730,-2.610057,-0.004777,0.001062,-2.410734,1.181565,7.002822,-1.885883,0.129175,-21.850439,0.000730,0.022364,0.062635,3.722262,-19.138721,2.608356,11.583585,-12.000000,1.040575,-12.000000,-0.326414,-0.920577,3.722262,-19.138721,2.608356,11.583585,-13.889141,1.040575,-141.898148,-0.326414,-0.920577,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,-0.055072,0.599225,0.348842,1.026858,-2.277713,-0.377371,-6.311977,-0.022219,0.021209,0.194444,-2.485541,-0.933577,2.810553,-0.541892,0.000216,0.000459,-0.035381,-0.086346,-0.381940,0.084387,-2.577670,0.399128,-2.610025,-0.003829,0.002114,-4.731150,-0.656563,5.509988,-0.885980,0.000043,-11.409270,0.001402,0.033666,0.016055,-0.595342,-22.916426,-0.273706,14.743938,-9.551967,1.372061,-12.000000,-0.109320,-1.085418,-0.595342,-22.916426,-0.273706,14.743938,-9.551967,1.372061,-142.887863,-0.109320,-1.085418,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.052412,0.694866,0.361953,1.025171,-2.314752,-0.366248,-6.491367,-0.015897,0.023913,0.175946,-2.484516,-1.019440,2.823194,-0.628901,0.000128,0.000483,0.114642,0.027646,-0.427941,0.120290,-2.576808,0.235843,-2.609990,-0.002462,0.002102,-5.273939,3.187879,8.730347,0.963551,-0.100565,-6.418278,0.001173,0.056936,-0.014005,2.766653,-19.390804,2.038366,14.605261,-4.170422,1.514197,-12.000000,0.015882,-1.179930,2.766653,-19.390804,2.038366,14.605261,-4.170422,1.514197,-143.102951,0.015882,-1.179930,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,-0.093784,0.602513,0.262597,1.058171,-2.239307,-0.391862,-6.497542,-0.014829,0.027767,0.164316,-2.485111,-1.077848,2.825553,-0.715909,0.000105,0.000439,-0.043383,0.003014,-0.290966,0.013318,-1.244295,-0.024849,-2.609981,-0.001129,-0.001089,-4.330851,-0.418078,3.124453,-2.721710,32.649399,-2.531357,0.000687,0.019161,-0.168951,-2.688416,-23.533472,-1.693870,16.041412,1.906374,1.199447,-12.000000,-0.086518,-1.138475,-2.688416,-23.533472,-1.693870,16.041412,1.906374,1.199447,-136.389328,-0.086518,-1.138475,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,0.160973,0.492130,0.419359,1.081856,-2.257840,-0.320823,-6.671535,-0.013749,0.029786,0.154526,-2.488550,-1.109064,2.836549,-0.802916,0.000075,0.000341,0.026912,-0.092890,-0.194479,-0.042432,-0.739038,0.290223,-2.609937,-0.000596,-0.001964,0.254371,-3.115976,6.010219,-0.636882,15.262684,-4.260970,-0.000215,0.034310,-0.000974,7.486701,-28.006790,5.266582,17.534437,1.306626,2.225316,-12.000000,-0.042818,-0.591378,7.486701,-28.006790,5.266582,17.534437,1.306626,2.225316,-136.388702,-0.042818,-0.591378,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.042158,0.594388,0.253180,1.128661,-2.152861,-0.390078,-6.742669,-0.000880,0.030892,0.137958,-2.490676,-1.103717,2.831373,-0.889925,0.000079,0.000224,0.297168,-0.041114,-0.383792,0.091100,0.242127,-0.256032,-2.609924,-0.000851,-0.002562,-7.228700,2.185328,8.341542,5.447834,1.039143,-0.940360,0.002389,-0.024745,-0.052842,0.559744,-23.840452,0.583213,19.568777,1.675327,1.477968,-12.000000,-0.130480,-0.399374,0.559744,-23.840452,0.583213,19.568777,1.675327,1.477968,-132.273224,-0.130480,-0.399374,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17,0.076709,0.456338,0.297010,1.154188,-2.077793,-0.327097,-6.760911,0.003139,0.031667,0.131115,-2.490164,-1.079599,2.837881,-0.976931,0.000064,0.000158,0.072294,-0.125254,-0.124527,0.150951,0.553596,0.192693,-2.609933,0.000214,-0.000891,-1.643591,-2.751793,3.960340,4.472888,-12.778036,-2.492055,-0.001345,0.019023,0.021397,2.535167,-29.480356,1.942916,20.334133,1.107798,2.223871,-12.000000,-0.116142,-0.258727,2.535167,-29.480356,1.942916,20.334133,1.107798,2.223871,-126.042610,-0.116142,-0.258727,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18,0.108073,0.614866,0.288626,0.933087,-1.954225,-0.500971,-6.800848,0.010978,0.028739,0.125934,-2.491390,-1.035449,2.808606,-1.063417,0.000099,0.000099,0.223319,-0.212264,-0.112779,-0.033823,1.130767,-0.933769,-2.516526,-0.000236,-0.000296,-2.076997,-0.643565,2.970275,-4.117677,-18.764246,8.522972,5.609521,-0.007489,-0.016168,2.743733,-22.555490,1.929590,11.592460,0.665973,1.197766,-12.000000,-0.188134,-0.230606,2.743733,-22.555490,1.929590,11.592460,0.665973,1.197766,-120.678612,-0.188134,-0.230606,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19,-0.022696,0.516393,0.155316,1.076914,-1.840441,-0.510849,-6.806183,0.021937,0.024552,0.116368,-2.495441,-0.985272,2.785027,-1.150387,0.000111,0.000072,0.213995,-0.239417,-0.229739,-0.006879,1.156587,-0.566496,-2.609954,0.000063,-0.000304,-7.841145,-0.409576,4.020011,3.106116,-25.482243,11.302059,0.000372,-0.021547,-0.002420,-3.676718,-26.072725,-2.260186,18.009266,0.719243,1.916263,-12.000000,-0.260534,-0.141976,-3.676718,-26.072725,-2.260186,18.009266,0.719243,1.916263,-113.973724,-0.260534,-0.141976,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,0.164726,0.565500,0.350962,1.028319,-1.719365,-0.503330,-6.787650,0.018645,0.020367,0.121585,-2.499405,-0.929126,2.772789,-1.237024,0.000101,0.000072,-0.049969,-0.215061,0.166255,-0.005642,1.307384,-0.315722,-2.531089,-0.000391,0.000100,4.749183,1.064810,-1.233621,3.088932,-29.094906,5.478622,4.212198,-0.014209,-0.018531,5.507277,-23.755587,3.789824,16.376167,0.462903,2.208497,-12.000000,-0.199194,-0.191417,5.507277,-23.755587,3.789824,16.376167,0.462903,2.208497,-106.311096,-0.199194,-0.191417,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21,0.143631,0.470973,0.303165,1.122770,-1.664904,-0.473953,-6.865950,0.023459,0.016421,0.121504,-2.500072,-0.886878,2.771895,-1.324029,0.000101,0.000080,0.151834,-0.232203,0.029005,0.139280,0.914632,-0.030273,-2.609933,0.000042,0.000400,0.090437,-0.616473,2.333825,5.496926,-22.529516,1.065082,-0.002990,-0.006587,0.010643,3.471841,-27.270937,2.455913,19.957808,0.661743,2.453983,-12.000000,-0.213771,-0.175603,3.471841,-27.270937,2.455913,19.957808,0.661743,2.453983,-102.476433,-0.213771,-0.175603,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,0.085254,0.603801,0.222108,1.007319,-1.568500,-0.546954,-6.871398,0.034408,0.012524,0.117532,-2.498507,-0.842363,2.760309,-1.410968,0.000115,0.000071,0.279600,-0.196151,-0.075109,0.134712,1.065830,-0.399049,-2.594614,0.000113,-0.000135,-4.125781,1.757691,3.215241,0.864991,-21.442106,3.687943,0.930147,0.002696,-0.051545,-0.319291,-21.608555,-0.140514,14.961398,0.630008,1.580753,-12.000000,-0.233526,-0.229761,-0.319291,-21.608555,-0.140514,14.961398,0.630008,1.580753,-95.732254,-0.233526,-0.229761,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23,0.013366,0.665182,0.141684,0.928355,-1.454878,-0.615477,-6.889501,0.045928,0.010057,0.111675,-2.499549,-0.790993,2.740019,-1.497913,0.000136,0.000047,0.249955,-0.143055,-0.139433,0.006924,1.224464,-0.595698,-2.586795,0.000369,-0.000547,-6.875149,2.355900,2.476032,-2.229526,-25.541481,8.004912,1.408124,-0.005908,-0.035461,-4.195514,-19.065218,-2.759022,12.048441,0.404832,1.245481,-12.000000,-0.309098,-0.124302,-4.195514,-19.065218,-2.759022,12.048441,0.404832,1.245481,-89.500458,-0.309098,-0.124302,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,0.123317,0.439106,0.232291,1.191880,-1.400159,-0.522568,-6.866132,0.049721,0.009048,0.110535,-2.499155,-0.752225,2.741135,-1.584920,0.000129,0.000057,0.084511,-0.134053,-0.001024,0.211030,0.831366,0.052124,-2.610233,0.000029,0.000419,-1.044174,-0.232754,1.358792,7.938231,-21.309788,1.053357,-0.009270,-0.036991,0.037791,0.670220,-28.197908,0.523973,22.591761,0.753627,2.783424,-12.000000,-0.326497,-0.082203,0.670220,-28.197908,0.523973,22.591761,0.753627,2.783424,-81.611992,-0.326497,-0.082203,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,0.125609,0.577709,0.231606,0.941893,-1.281733,-0.683106,-6.947257,0.053895,0.006138,0.111710,-2.497345,-0.703036,2.714058,-1.671838,0.000142,0.000042,0.121289,-0.204008,0.033788,0.063633,1.237482,-0.863065,-2.576130,0.000329,-0.000596,-1.086866,-0.538149,-0.397604,-4.503635,-22.575493,10.114738,2.052798,0.042016,-0.098228,0.332635,-22.254648,0.206251,12.131440,0.431485,1.450490,-12.000000,-0.244606,-0.212430,0.332635,-22.254648,0.206251,12.131440,0.431485,1.450490,-77.893623,-0.244606,-0.212430,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,0.281627,0.683759,0.332088,0.916105,-1.205790,-0.705032,-6.963199,0.059874,0.004586,0.113435,-2.500439,-0.656066,2.690302,-1.758754,0.000142,0.000039,0.199865,-0.090678,0.086184,-0.048695,1.076560,-0.623228,-2.587272,0.000457,-0.000247,1.069474,3.720151,1.960733,-2.116296,-24.522663,11.756118,0.240641,0.008592,-0.014971,6.004449,-17.948015,4.084127,11.780169,0.004516,1.966726,-12.000000,-0.314449,-0.083606,6.004449,-17.948015,4.084127,11.780169,0.004516,1.966726,-71.658768,-0.314449,-0.083606,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,0.088162,0.408656,0.180437,1.131494,-1.101786,-0.633757,-6.992981,0.067895,0.003686,0.112710,-2.505287,-0.610525,2.690204,-1.845775,0.000157,0.000033,0.186723,-0.161997,-0.006524,0.005249,1.041472,-0.023407,-2.610835,0.000397,-0.000090,-3.593150,-2.180987,1.043869,5.038906,-24.614037,0.239102,-0.006952,-0.083023,0.043429,-2.607668,-29.025976,-1.726766,21.046150,0.595312,2.583781,-12.000000,-0.488937,0.010262,-2.607668,-29.025976,-1.726766,21.046150,0.595312,2.583781,-65.815620,-0.488937,0.010262,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,0.048018,0.532449,0.112476,1.106985,-1.016755,-0.658514,-7.001194,0.078006,0.002550,0.106744,-2.505400,-0.567363,2.688194,-1.932809,0.000156,0.000033,0.211473,-0.107385,-0.147878,0.165585,1.022607,-0.164459,-2.611079,0.000275,-0.000169,-6.724091,1.821235,2.403595,5.607224,-21.533001,0.136667,-0.003963,-0.006440,-0.027821,-5.266894,-23.900583,-3.512958,19.680691,0.773113,2.116074,-12.000000,-0.352818,-0.104376,-5.266894,-23.900583,-3.512958,19.680691,0.773113,2.116074,-59.180336,-0.352818,-0.104376,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29,0.088998,0.643160,0.086875,0.921059,-0.939122,-0.761209,-7.027063,0.090154,0.002433,0.095566,-2.504498,-0.524058,2.668013,-2.019840,0.000162,0.000023,0.242853,-0.083975,-0.278613,0.049782,1.052945,-0.650028,-2.610963,0.000760,-0.000761,-9.066508,1.512380,4.186703,-3.968326,-20.864666,8.290260,0.003290,0.040004,-0.067451,-4.817495,-19.544275,-3.192831,11.932996,0.373369,1.382299,-12.000000,-0.323254,-0.104815,-4.817495,-19.544275,-3.192831,11.932996,0.373369,1.382299,-53.252224,-0.323254,-0.104815,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30,0.262266,0.432392,0.284855,1.165602,-0.856162,-0.668149,-6.990395,0.085157,0.002968,0.100636,-2.504636,-0.481624,2.667939,-2.106850,0.000148,0.000036,-0.106555,-0.089313,0.152330,0.178590,0.974252,-0.028445,-2.610806,-0.000150,0.000387,4.557265,-0.372308,-1.955371,6.814318,-22.770870,0.876386,-0.003633,-0.064792,0.050569,4.223971,-28.109724,2.818630,21.995520,0.379420,3.060466,-12.000000,-0.408789,-0.009295,4.223971,-28.109724,2.818630,21.995520,0.379420,3.060466,-44.825630,-0.408789,-0.009295,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,0.238233,0.583744,0.234696,0.910125,-0.773015,-0.782088,-7.059379,0.088761,0.001999,0.100457,-2.504371,-0.438272,2.651214,-2.193863,0.000139,0.000045,0.113842,-0.144447,0.002244,0.006074,1.065927,-0.584532,-2.610646,0.000744,-0.000581,-0.792929,-0.699859,0.886609,-5.598536,-20.971819,6.594683,0.000143,0.058957,-0.087774,2.082016,-21.851810,1.388692,11.506881,0.107211,1.632830,-12.000000,-0.249783,-0.191853,2.082016,-21.851810,1.388692,11.506881,0.107211,1.632830,-40.623940,-0.249783,-0.191853,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32,0.228356,0.523066,0.207498,1.176372,-0.702644,-0.683601,-7.044957,0.094961,0.003027,0.097864,-2.504226,-0.400383,2.656158,-2.280881,0.000139,0.000052,0.158264,-0.016100,-0.039477,0.230271,0.853848,0.090153,-2.611048,-0.000010,0.000455,-1.947891,3.249411,2.525045,9.398380,-20.669806,-1.377005,0.000658,-0.088323,0.073482,1.004277,-24.476007,0.715533,22.402218,0.450226,2.951880,-12.000000,-0.440124,-0.008139,1.004277,-24.476007,0.715533,22.402218,0.450226,2.951880,-33.084629,-0.440124,-0.008139,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
