Timestep,agent_joint_pos_J1,agent_joint_pos_J2,agent_joint_pos_J3,agent_joint_pos_J4,agent_joint_pos_J5,agent_joint_pos_J6,agent_joint_pos_J7,joint_pos_J1,joint_pos_J2,joint_pos_J3,joint_pos_J4,joint_pos_J5,joint_pos_J6,joint_pos_J7,joint_pos_J8,joint_pos_J9,joint_vel_J1,joint_vel_J2,joint_vel_J3,joint_vel_J4,joint_vel_J5,joint_vel_J6,joint_vel_J7,joint_vel_J8,joint_vel_J9,joint_acc_J1,joint_acc_J2,joint_acc_J3,joint_acc_J4,joint_acc_J5,joint_acc_J6,joint_acc_J7,joint_acc_J8,joint_acc_J9,joint_applied_torque_J1,joint_applied_torque_J2,joint_applied_torque_J3,joint_applied_torque_J4,joint_applied_torque_J5,joint_applied_torque_J6,joint_applied_torque_J7,joint_applied_torque_J8,joint_applied_torque_J9,joint_computed_torque_J1,joint_computed_torque_J2,joint_computed_torque_J3,joint_computed_torque_J4,joint_computed_torque_J5,joint_computed_torque_J6,joint_computed_torque_J7,joint_computed_torque_J8,joint_computed_torque_J9,joint_effort_limits_J1,joint_effort_limits_J2,joint_effort_limits_J3,joint_effort_limits_J4,joint_effort_limits_J5,joint_effort_limits_J6,joint_effort_limits_J7,joint_effort_limits_J8,joint_effort_limits_J9,joint_effort_target_J1,joint_effort_target_J2,joint_effort_target_J3,joint_effort_target_J4,joint_effort_target_J5,joint_effort_target_J6,joint_effort_target_J7,joint_effort_target_J8,joint_effort_target_J9
77,1.652796,0.879398,-1.402654,0.945201,1.019195,-0.845042,5.777248,0.881501,0.147528,-0.640552,-2.497091,0.493943,2.628881,2.897301,0.000057,0.000105,-0.066054,-0.187882,-0.031106,0.020677,0.291498,-0.746240,-0.000144,0.000969,-0.000611,-2.417548,0.079337,0.033779,-4.578009,2.053776,6.205966,0.003822,0.043908,-0.035446,-4.446385,-21.481014,-4.706069,12.375439,0.580628,1.233069,12.000000,-0.119397,-0.217636,-4.446385,-21.481014,-4.706069,12.375439,0.580628,1.233069,58.586681,-0.119397,-0.217636,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
78,1.898651,0.929626,-1.279863,1.030195,0.939671,-0.668433,5.687716,0.886517,0.148171,-0.646880,-2.501801,0.485718,2.650540,2.897301,0.000082,0.000084,0.240619,-0.041055,-0.232959,-0.039919,-0.327628,0.679918,-0.000022,-0.000545,0.000518,-0.166605,3.600437,2.919473,3.560539,-1.270103,-5.920050,-0.004408,-0.042558,0.041240,4.314793,-19.711937,1.394312,16.771540,-0.539863,2.138382,12.000000,-0.205698,-0.131384,4.314793,-19.711937,1.394312,16.771540,-0.539863,2.138382,55.004448,-0.205698,-0.131384,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
79,1.794641,0.790327,-1.352977,1.031827,0.939648,-0.667407,5.731902,0.889700,0.149083,-0.649511,-2.504764,0.476208,2.667195,2.897301,0.000063,0.000099,0.120603,-0.134886,-0.086429,-0.015151,-0.169378,0.284772,-0.000082,-0.000002,0.000013,-1.289359,-2.600546,2.110176,0.538139,5.586583,-9.767115,0.000297,0.015030,-0.018182,0.142190,-25.461359,-1.741459,16.839622,0.221538,1.635788,12.000000,-0.113978,-0.219475,0.142190,-25.461359,-1.741459,16.839622,0.221538,1.635788,56.772369,-0.113978,-0.219475,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
80,1.610165,0.769160,-1.448154,0.912775,0.980999,-0.785372,5.693619,0.885437,0.145065,-0.646620,-2.508551,0.478623,2.650430,2.897301,0.000050,0.000110,-0.116636,-0.315338,0.027668,-0.146458,0.185128,-0.595207,-0.000040,0.000981,-0.000675,-0.805811,-4.421961,-2.625278,-6.844530,2.171669,4.648489,0.002597,0.031973,-0.022079,-6.238134,-25.610588,-6.350925,12.309608,0.559451,1.410800,12.000000,-0.125206,-0.202263,-6.238134,-25.610588,-6.350925,12.309608,0.559451,1.410800,55.241058,-0.125206,-0.202263,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
81,1.835854,0.828097,-1.324093,1.140528,0.980875,-0.628885,5.682101,0.886699,0.141400,-0.649130,-2.514257,0.485360,2.668089,2.897300,0.000086,0.000078,0.131417,-0.168172,-0.154826,0.030748,0.108071,0.529358,-0.000017,0.000162,-0.000221,0.504575,3.769565,-0.083444,9.705184,-7.109065,-5.129567,-0.002390,-0.032212,0.023128,2.118439,-22.882500,-0.574693,22.345556,-0.346033,2.747276,12.000000,-0.241988,-0.101119,2.118439,-22.882500,-0.574693,22.345556,-0.346033,2.747276,54.779934,-0.241988,-0.101119,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
82,1.767383,0.903948,-1.342663,1.058027,0.952246,-0.791840,5.726718,0.884386,0.142072,-0.650010,-2.508134,0.478882,2.647894,2.897300,0.000067,0.000094,-0.059839,-0.045600,-0.023325,0.304567,-0.057192,-0.679487,-0.000074,0.000794,-0.000601,-0.406417,3.555273,1.235793,2.292518,7.279507,7.959952,0.002537,0.020246,-0.019252,0.002700,-20.241993,-1.501278,17.407715,0.322987,1.764086,12.000000,-0.165181,-0.170310,0.002700,-20.241993,-1.501278,17.407715,0.322987,1.764086,56.565159,-0.165181,-0.170310,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
83,2.007217,0.953352,-1.202528,0.988065,0.927604,-0.589975,5.669402,0.889338,0.146557,-0.652133,-2.506409,0.475330,2.680936,2.897301,0.000079,0.000088,0.290929,0.055047,-0.109022,0.114793,-0.182208,0.960545,-0.000005,-0.000827,0.001107,2.864763,2.414948,2.721704,1.378138,-4.048417,-12.085604,-0.004684,-0.021470,0.051385,8.470677,-18.956371,4.564659,14.918083,-0.738363,1.742895,12.000000,-0.148058,-0.159411,8.470677,-18.956371,4.564659,14.918083,-0.738363,1.742895,54.271729,-0.148058,-0.159411,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
84,1.685207,0.890786,-1.385108,0.860816,0.983184,-0.896100,5.789940,0.887940,0.149868,-0.647830,-2.501789,0.477508,2.638190,2.897300,0.000036,0.000135,-0.069283,-0.071707,0.149874,0.065102,0.290680,-1.415192,-0.000158,0.001745,-0.000920,-1.435689,-2.762162,0.792117,-10.838669,7.178286,13.809313,0.005344,0.083659,-0.064761,-3.613213,-21.683901,-3.848827,8.903338,0.763976,0.637097,12.000000,-0.065856,-0.304061,-3.613213,-21.683901,-3.848827,8.903338,0.763976,0.637097,59.094521,-0.065856,-0.304061,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
85,1.719557,0.782854,-1.399130,1.050978,0.992906,-0.640219,5.712580,0.888947,0.150903,-0.644872,-2.508479,0.487884,2.657774,2.897301,0.000087,0.000082,0.141963,-0.107009,-0.060248,-0.123681,0.125655,0.690358,-0.000049,-0.000172,-0.000245,0.980211,-1.205053,-3.977321,2.638002,-12.005570,-4.585179,-0.003013,-0.066899,0.026589,-2.712394,-25.898577,-4.391843,18.308128,-0.405315,2.741320,12.000000,-0.280381,-0.108316,-2.712394,-25.898577,-4.391843,18.308128,-0.405315,2.741320,55.999176,-0.280381,-0.108316,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
86,1.714365,0.743495,-1.378528,1.108439,1.007259,-0.761404,5.770880,0.887033,0.149919,-0.642395,-2.508590,0.492311,2.647593,2.897300,0.000066,0.000095,-0.040280,-0.184505,0.040171,0.121071,0.212776,-0.449752,-0.000129,0.000740,-0.000631,-0.486019,-1.989303,-0.769746,2.937084,1.373545,2.243577,0.002894,0.026293,-0.021174,-2.386436,-27.233116,-3.827777,19.988106,0.394162,2.067121,12.000000,-0.150904,-0.174506,-2.386436,-27.233116,-3.827777,19.988106,0.394162,2.067121,58.331894,-0.150904,-0.174506,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
87,1.773484,0.891072,-1.358809,1.037417,0.964399,-0.707366,5.726686,0.888884,0.149890,-0.645017,-2.506989,0.487894,2.652199,2.897300,0.000080,0.000081,0.114234,-0.081277,-0.141817,0.142013,-0.148771,0.161124,-0.000067,-0.000041,-0.000005,-0.893651,2.476596,0.447628,2.366843,0.046976,0.404208,-0.001810,-0.025519,0.023760,-0.592822,-21.347385,-2.287796,16.926601,-0.109355,2.169279,12.000000,-0.207634,-0.117382,-0.592822,-21.347385,-2.287796,16.926601,-0.109355,2.169279,56.563564,-0.207634,-0.117382,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
88,1.726133,0.890001,-1.378280,0.942198,0.969509,-0.769722,5.707844,0.888156,0.150892,-0.646318,-2.504984,0.484031,2.645609,2.897301,0.000064,0.000094,0.000060,-0.097129,-0.068341,0.069721,-0.017981,-0.273955,-0.000054,0.000308,-0.000244,-1.200231,-0.302080,0.500586,-3.806281,3.587842,1.770378,0.001285,0.017252,-0.017026,-2.150179,-21.588112,-3.145764,12.799501,0.279513,1.414899,12.000000,-0.131005,-0.191444,-2.150179,-21.588112,-3.145764,12.799501,0.279513,1.414899,55.810028,-0.131005,-0.191444,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
89,1.849807,0.874347,-1.260779,1.070299,0.997155,-0.799795,5.698261,0.883647,0.152382,-0.642083,-2.502381,0.490383,2.631803,2.897301,0.000061,0.000098,-0.040842,-0.053952,0.081889,0.175100,0.223333,-0.411250,-0.000042,0.000556,-0.000375,3.653540,1.504826,-0.906925,1.785101,-2.114436,6.275707,0.001573,0.008646,-0.004656,3.545151,-22.344416,0.732367,17.753891,-0.089947,1.942950,12.000000,-0.153454,-0.172016,3.545151,-22.344416,0.732367,17.753891,-0.089947,1.942950,55.426678,-0.153454,-0.172016,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
90,1.743292,0.832241,-1.341629,1.032827,0.972078,-0.759875,5.677924,0.881515,0.154078,-0.638987,-2.500262,0.488407,2.632494,2.897301,0.000070,0.000089,0.019181,-0.086328,0.008103,0.110949,-0.075394,0.030639,-0.000017,0.000079,-0.000099,1.658620,-1.019321,-1.961831,-0.729817,-0.563504,1.283273,-0.001480,-0.016116,0.013244,-0.814086,-24.222126,-2.617263,16.111305,-0.067937,2.040920,12.000000,-0.179497,-0.144992,-0.814086,-24.222126,-2.617263,16.111305,-0.067937,2.040920,54.612911,-0.179497,-0.144992,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
91,1.775191,0.745547,-1.375628,1.024409,0.967202,-0.562860,5.737631,0.888160,0.152919,-0.643262,-2.504961,0.486348,2.678026,2.897301,0.000083,0.000087,0.273054,-0.221087,-0.210746,-0.086381,-0.125537,1.187958,-0.000085,-0.000476,0.001004,-1.853637,-4.204696,0.803887,1.010677,-3.885693,-19.846436,-0.004440,-0.002221,0.045874,-0.938329,-27.418192,-2.904193,16.774807,-0.174248,2.003074,12.000000,-0.148435,-0.157153,-0.938329,-27.418192,-2.904193,16.774807,-0.174248,2.003074,57.001213,-0.148435,-0.157153,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
92,1.847435,1.013121,-1.290356,0.963834,0.960350,-0.855254,5.741653,0.891423,0.152618,-0.646623,-2.501178,0.479861,2.644670,2.897301,0.000043,0.000124,0.063829,-0.055381,-0.020111,0.185630,0.046881,-1.159886,-0.000097,0.001441,-0.001019,-2.662837,4.994459,5.733026,-1.496594,10.885494,10.626024,0.004870,0.063648,-0.065838,2.172120,-16.610115,0.580998,13.189481,0.517248,0.893675,12.000000,-0.092330,-0.278101,2.172120,-16.610115,0.580998,13.189481,0.517248,0.893675,57.162769,-0.092330,-0.278101,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
93,1.884464,0.934238,-1.282275,0.942772,0.947001,-0.688074,5.689535,0.895267,0.155523,-0.645742,-2.504246,0.479071,2.655796,2.897301,0.000069,0.000095,0.228636,-0.017014,-0.044649,-0.081188,-0.101278,0.418690,-0.000025,-0.000388,0.000127,2.022661,1.010186,0.184795,-2.051522,-4.645002,-1.911270,-0.003793,-0.047363,0.031282,3.200729,-20.326406,0.553794,13.261715,-0.503323,1.853600,12.000000,-0.198249,-0.145173,3.200729,-20.326406,0.553794,13.261715,-0.503323,1.853600,55.077209,-0.198249,-0.145173,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
94,1.669939,0.768471,-1.434247,1.081099,0.982423,-0.661852,5.795347,0.896426,0.157634,-0.642519,-2.507221,0.481557,2.668071,2.897300,0.000071,0.000089,0.055373,-0.089556,0.019187,0.023618,0.113826,0.199807,-0.000158,0.000437,-0.000423,-1.708686,-1.911934,-2.294184,3.206109,-0.753824,-7.084210,0.000397,0.003952,-0.004168,-5.235554,-27.098679,-6.081465,19.059412,0.388230,2.167670,12.000000,-0.174373,-0.150788,-5.235554,-27.098679,-6.081465,19.059412,0.388230,2.167670,59.310467,-0.174373,-0.150788,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
95,1.713120,0.835527,-1.384903,1.041502,0.997540,-0.779651,5.782656,0.894426,0.158380,-0.640237,-2.504915,0.486857,2.649377,2.897300,0.000064,0.000097,-0.035662,-0.107990,0.020007,0.141767,0.225525,-0.608639,-0.000141,0.000912,-0.000617,-0.825142,-0.383105,-0.896108,-0.112413,0.283325,7.252539,0.002278,0.019720,-0.010505,-3.060535,-24.339504,-4.206915,16.788815,0.343785,1.911094,12.000000,-0.165615,-0.162307,-3.060535,-24.339504,-4.206915,16.788815,0.343785,1.911094,58.802937,-0.165615,-0.162307,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
96,1.755001,0.829134,-1.376391,1.008061,0.965092,-0.641583,5.691827,0.894953,0.158364,-0.641195,-2.506810,0.485569,2.667694,2.897301,0.000084,0.000079,0.098734,-0.140190,-0.129861,-0.008606,-0.114294,0.548933,-0.000028,-0.000301,0.000283,0.098504,-1.186731,-1.548980,0.209341,-3.500629,-5.716588,-0.003469,-0.029051,0.030641,-1.718098,-24.553265,-3.443815,16.017200,-0.200049,2.188846,12.000000,-0.203420,-0.122799,-1.718098,-24.553265,-3.443815,16.017200,-0.200049,2.188846,55.168949,-0.203420,-0.122799,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
97,1.632224,0.846641,-1.412586,0.945681,0.991030,-0.917921,5.714791,0.887686,0.156092,-0.639101,-2.504207,0.484983,2.621820,2.897300,0.000054,0.000117,-0.238593,-0.220790,0.052059,0.070813,0.192951,-1.424823,-0.000072,0.001700,-0.000704,-1.187478,-1.497431,-0.873884,-6.233942,7.797194,17.023479,0.004783,0.068385,-0.028459,-5.247266,-23.475029,-5.478219,12.742255,0.772038,1.291243,12.000000,-0.121480,-0.221926,-5.247266,-23.475029,-5.478219,12.742255,0.772038,1.291243,56.088177,-0.121480,-0.221926,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
98,1.948415,0.860627,-1.249316,1.164984,0.938954,-0.510577,5.662861,0.890120,0.156128,-0.642380,-2.509353,0.482940,2.676115,2.897301,0.000115,0.000072,0.258100,-0.051148,-0.234878,0.051906,-0.280938,1.680516,0.000003,-0.000842,0.001285,3.468591,4.156502,-0.996197,11.971984,-9.758674,-17.535803,-0.006213,-0.060984,0.085593,6.187566,-23.043364,2.027089,23.005194,-0.982340,3.107398,12.000000,-0.281345,-0.092129,6.187566,-23.043364,2.027089,23.005194,-0.982340,3.107398,54.009983,-0.281345,-0.092129,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
99,1.798463,0.925030,-1.307494,0.995222,0.935290,-0.848726,5.749974,0.888838,0.158727,-0.643194,-2.500212,0.470973,2.645984,2.897300,0.000048,0.000123,-0.070081,-0.037535,0.047602,0.327513,-0.052646,-1.148603,-0.000117,0.001126,-0.001172,-1.511172,0.747532,4.283062,-2.950516,15.042294,7.795572,0.005130,0.069766,-0.112567,0.836548,-20.911074,-0.634354,13.909754,0.734277,0.848753,12.000000,-0.077612,-0.344510,0.836548,-20.911074,-0.634354,13.909754,0.734277,0.848753,57.495678,-0.077612,-0.344510,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
100,1.776001,0.821604,-1.289205,1.103039,1.044416,-0.712255,5.704466,0.881714,0.160756,-0.632674,-2.494929,0.495016,2.648140,2.897301,0.000079,0.000087,-0.060410,-0.067855,0.168761,0.237357,0.595279,0.132980,-0.000042,0.000582,-0.000683,5.899749,-0.365591,-6.370173,1.963200,-15.076793,0.964839,-0.000667,-0.008288,0.004348,0.936819,-25.191383,-1.708920,18.311815,-0.315535,2.408341,12.000000,-0.217997,-0.119625,0.936819,-25.191383,-1.708920,18.311815,-0.315535,2.408341,55.674755,-0.217997,-0.119625,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
101,1.930272,0.972894,-1.252936,0.972471,0.888049,-0.700386,5.688076,0.891157,0.164645,-0.639643,-2.490726,0.474001,2.658758,2.897301,0.000075,0.000090,0.346830,0.016939,-0.206262,0.143153,-0.615752,0.278016,-0.000028,-0.000394,0.000631,-1.591809,1.223115,6.229939,-2.623511,8.306321,-2.346335,-0.003542,-0.012701,0.038946,4.831242,-19.587059,2.024429,12.742363,-0.344411,1.459574,12.000000,-0.155576,-0.151127,4.831242,-19.587059,2.024429,12.742363,-0.344411,1.459574,55.018890,-0.155576,-0.151127,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
102,1.575869,0.778748,-1.460228,0.898722,1.025941,-0.795700,5.737138,0.889834,0.163962,-0.634566,-2.492068,0.485994,2.645133,2.897301,0.000053,0.000110,-0.048909,-0.251000,0.094658,-0.126065,0.484654,-0.551663,-0.000095,0.000892,-0.000675,-2.055145,-6.505656,-2.931290,-9.897476,-2.199356,1.416117,0.003906,0.035313,-0.040037,-8.218357,-27.027357,-7.986838,10.204592,0.730580,1.118789,12.000000,-0.121769,-0.230926,-8.218357,-27.027357,-7.986838,10.204592,0.730580,1.118789,56.982090,-0.121769,-0.230926,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
103,1.838008,0.895661,-1.332148,1.001961,0.934789,-0.697945,5.675615,0.896289,0.161376,-0.640237,-2.500615,0.479152,2.653176,2.897301,0.000075,0.000087,0.257650,-0.173216,-0.220906,-0.189164,-0.266743,0.278994,-0.000007,-0.000166,0.000004,-1.724181,1.528433,2.623477,1.152251,-0.109261,-0.612727,-0.003005,-0.040549,0.025630,0.967293,-21.891167,-1.269019,15.812531,-0.297095,2.108516,12.000000,-0.213753,-0.130173,0.967293,-21.891167,-1.269019,15.812531,-0.297095,2.108516,54.520416,-0.213753,-0.130173,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
104,1.750708,0.789787,-1.361772,1.146990,1.018185,-0.706358,5.793462,0.895566,0.159626,-0.637669,-2.504110,0.490011,2.655709,2.897300,0.000074,0.000087,0.010373,-0.164494,0.025185,0.068959,0.372321,-0.065496,-0.000155,0.000728,-0.000615,-0.165704,0.765645,-1.640244,6.892419,-3.773501,-3.065413,0.001960,0.018268,-0.015851,-1.728737,-26.052307,-3.547536,21.537857,0.292677,2.305585,12.000000,-0.175312,-0.151665,-1.728737,-26.052307,-3.547536,21.537857,0.292677,2.305585,59.235218,-0.175312,-0.151665,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
105,1.788342,0.816545,-1.364890,1.056347,0.927737,-0.595218,5.718585,0.898540,0.158381,-0.640642,-2.505478,0.478868,2.681999,2.897300,0.000087,0.000079,0.155084,-0.167910,-0.165346,0.051610,-0.375365,0.710971,-0.000058,-0.000439,0.000684,-0.797948,-0.632110,0.118468,2.812681,1.906861,-9.550938,-0.003520,-0.029123,0.050509,-0.874375,-24.952053,-2.837632,17.831129,-0.158466,2.244941,12.000000,-0.202386,-0.113499,-0.874375,-24.952053,-2.837632,17.831129,-0.158466,2.244941,56.239376,-0.202386,-0.113499,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
106,1.605788,0.824942,-1.410383,0.908269,1.037737,-0.936872,5.740005,0.889256,0.153623,-0.634819,-2.501531,0.490514,2.627484,2.897300,0.000046,0.000135,-0.301722,-0.319568,0.158643,0.068538,0.580486,-1.723656,-0.000099,0.002236,-0.000667,-0.454806,-2.800215,-2.540302,-9.319112,3.685899,18.676399,0.006834,0.103808,-0.039183,-6.221255,-23.956106,-6.112162,10.862214,0.946283,0.953953,12.000000,-0.086513,-0.275911,-6.221255,-23.956106,-6.112162,10.862214,0.946283,0.953953,57.097008,-0.086513,-0.275911,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
107,1.943141,0.816347,-1.278400,1.120284,0.896257,-0.416300,5.613513,0.895569,0.149741,-0.641846,-2.511064,0.478191,2.698188,2.897301,0.000126,0.000083,0.372874,-0.193564,-0.358422,-0.121654,-0.655052,2.242891,0.000013,-0.001238,0.002251,1.547080,2.491943,0.155268,10.274685,-7.442007,-21.961525,-0.008935,-0.080936,0.131829,5.134792,-24.018501,1.198472,21.724592,-1.216746,3.310273,12.000000,-0.315858,-0.104039,5.134792,-24.018501,1.198472,21.724592,-1.216746,3.310273,52.035866,-0.315858,-0.104039,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
108,1.695959,0.973094,-1.340331,0.909359,1.006449,-1.082451,5.765234,0.888783,0.147762,-0.639277,-2.502553,0.480310,2.623262,2.897300,0.000030,0.000175,-0.275995,-0.142320,0.148409,0.284519,0.457791,-2.610749,-0.000116,0.001914,-0.000806,1.622506,3.437044,-3.163723,-4.366557,6.204478,0.151048,0.005976,0.089032,-0.045180,-2.522621,-17.676401,-2.967486,10.694673,0.986484,-3.225561,12.000000,-0.057001,-0.371647,-2.522621,-17.676401,-2.967486,10.694673,0.986484,-3.225561,58.106197,-0.057001,-0.371647,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
109,1.848955,0.812309,-1.308389,1.053218,0.943331,-0.568137,5.630949,0.889839,0.147734,-0.640035,-2.508121,0.482475,2.662253,2.897301,0.000107,0.000088,0.220379,-0.115850,-0.196731,-0.096644,-0.247977,1.431438,0.000004,-0.001191,0.000251,3.544802,0.127120,-3.350607,3.768521,-14.512509,-8.345932,-0.006945,-0.131083,0.038212,2.343076,-24.365715,-0.765906,18.357481,-1.139646,3.121825,12.000000,-0.361681,-0.147284,2.343076,-24.365715,-0.765906,18.357481,-1.139646,3.121825,52.733513,-0.361681,-0.147284,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
110,1.767820,0.920191,-1.343851,1.005247,0.957889,-0.800292,5.720194,0.890910,0.149428,-0.643085,-2.505409,0.476245,2.647281,2.897300,0.000054,0.000114,-0.000325,-0.034530,-0.050526,0.176677,0.041584,-0.695713,-0.000076,0.000777,-0.001029,-3.013117,2.411222,3.550304,0.293553,9.861773,2.022553,0.004163,0.049550,-0.067347,-0.814621,-20.275595,-1.891304,15.308554,0.659709,1.162643,12.000000,-0.097219,-0.263048,-0.814621,-20.275595,-1.891304,15.308554,0.659709,1.162643,56.304272,-0.097219,-0.263048,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
111,1.857712,0.885853,-1.270509,1.057410,0.986459,-0.737721,5.710790,0.889265,0.153194,-0.640396,-2.502627,0.484793,2.645354,2.897301,0.000066,0.000095,0.053248,0.015109,0.017600,0.169149,0.214654,-0.018272,-0.000056,0.000229,-0.000340,2.796973,1.444784,-0.788326,1.786208,-5.982449,2.486348,-0.000684,-0.012865,0.012998,3.117877,-22.136335,0.380298,17.272209,-0.282091,2.096603,12.000000,-0.177410,-0.141821,3.117877,-22.136335,0.380298,17.272209,-0.282091,2.096603,55.927742,-0.177410,-0.141821,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
