Timestep,agent_joint_pos_J1,agent_joint_pos_J2,agent_joint_pos_J3,agent_joint_pos_J4,agent_joint_pos_J5,agent_joint_pos_J6,agent_joint_pos_J7,joint_pos_J1,joint_pos_J2,joint_pos_J3,joint_pos_J4,joint_pos_J5,joint_pos_J6,joint_pos_J7,joint_pos_J8,joint_pos_J9,joint_vel_J1,joint_vel_J2,joint_vel_J3,joint_vel_J4,joint_vel_J5,joint_vel_J6,joint_vel_J7,joint_vel_J8,joint_vel_J9,joint_acc_J1,joint_acc_J2,joint_acc_J3,joint_acc_J4,joint_acc_J5,joint_acc_J6,joint_acc_J7,joint_acc_J8,joint_acc_J9,joint_applied_torque_J1,joint_applied_torque_J2,joint_applied_torque_J3,joint_applied_torque_J4,joint_applied_torque_J5,joint_applied_torque_J6,joint_applied_torque_J7,joint_applied_torque_J8,joint_applied_torque_J9,joint_computed_torque_J1,joint_computed_torque_J2,joint_computed_torque_J3,joint_computed_torque_J4,joint_computed_torque_J5,joint_computed_torque_J6,joint_computed_torque_J7,joint_computed_torque_J8,joint_computed_torque_J9,joint_effort_limits_J1,joint_effort_limits_J2,joint_effort_limits_J3,joint_effort_limits_J4,joint_effort_limits_J5,joint_effort_limits_J6,joint_effort_limits_J7,joint_effort_limits_J8,joint_effort_limits_J9,joint_effort_target_J1,joint_effort_target_J2,joint_effort_target_J3,joint_effort_target_J4,joint_effort_target_J5,joint_effort_target_J6,joint_effort_target_J7,joint_effort_target_J8,joint_effort_target_J9
10,0.080704,0.351307,0.750770,1.220130,-1.981121,-0.626366,-7.313400,-0.027680,0.035324,0.231051,-2.438565,-0.750012,2.596491,-0.484213,0.000334,0.000532,-1.207604,-0.404552,1.191679,-0.289580,-2.552141,2.053661,-2.610154,-0.001231,-0.000247,32.516853,-5.743412,-24.765263,4.893397,-1.757970,-33.098198,0.020356,0.068493,0.059557,10.531686,-33.405655,6.931906,20.050600,-12.000000,2.906902,-12.000000,-0.461779,-1.014276,10.531686,-33.405655,6.931906,20.050600,-12.559846,2.906902,-187.557175,-0.461779,-1.014276,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,-0.087876,0.766885,0.512879,1.013890,-2.003189,-0.853113,-7.507989,-0.037103,0.027352,0.244015,-2.445386,-0.837619,2.604973,-0.571212,0.000225,0.000545,-0.113503,-0.267131,0.254063,-0.128741,-2.579831,-0.189360,-2.610085,-0.007180,0.004837,6.831903,4.845355,-5.522244,-1.459317,1.324224,-9.535453,-0.006351,-0.271905,0.190733,0.164682,-15.911625,-0.011946,11.543566,-6.165399,0.457530,-12.000000,-0.410689,-1.157043,0.164682,-15.911625,-0.011946,11.543566,-6.165399,0.457530,-188.382996,-0.410689,-1.157043,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,-0.129212,0.653270,0.324366,1.130725,-1.957051,-0.868464,-7.646751,-0.017389,0.023463,0.227069,-2.451711,-0.912842,2.598273,-0.658220,0.000081,0.000593,0.445101,-0.171257,-0.412902,-0.119363,-1.703056,-0.228134,-2.610023,-0.004075,0.002402,-12.204885,2.972797,9.089684,-1.023906,39.610588,4.163434,0.001931,0.086954,-0.102693,-5.655225,-20.506083,-3.572308,16.716030,1.561981,1.295250,-12.000000,0.269951,-1.576841,-5.655225,-20.506083,-3.572308,16.716030,1.561981,1.295250,-186.972534,0.269951,-1.576841,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,0.018698,0.769826,0.444124,1.020449,-1.961504,-0.823967,-7.848018,-0.009371,0.024496,0.220087,-2.460686,-0.951479,2.604153,-0.745229,0.000056,0.000472,0.173043,0.015532,-0.122229,-0.211369,-0.841177,0.126876,-2.609972,-0.000139,-0.003133,-2.968082,5.448575,4.457635,-0.913088,19.736132,-2.579012,0.001087,0.105912,-0.117742,0.870653,-16.282164,0.733602,13.278214,1.047887,1.264416,-12.000000,0.093761,-0.986491,0.870653,-16.282164,0.733602,13.278214,1.047887,1.264416,-188.062790,0.093761,-0.986491,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,-0.110928,0.639785,0.228642,1.181263,-1.888789,-0.773631,-7.864690,0.010992,0.030599,0.197489,-2.468541,-0.956431,2.619144,-0.832239,0.000088,0.000299,0.411762,0.133627,-0.543070,-0.059076,-0.049630,0.308462,-2.609973,0.000738,-0.004444,-14.269026,3.377965,10.341346,6.844347,2.903388,-8.326481,-0.000401,0.007765,-0.060658,-7.226645,-22.401470,-4.618475,20.380686,1.285230,1.251538,-12.000000,-0.193354,-0.448473,-7.226645,-22.401470,-4.618475,20.380686,1.285230,1.251538,-181.769073,-0.193354,-0.448473,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,-0.108787,0.464096,0.117504,1.190489,-1.836881,-0.685977,-7.812613,0.032760,0.036415,0.165531,-2.473639,-0.944890,2.646821,-0.919252,0.000107,0.000163,0.377854,0.012248,-0.770644,-0.023742,0.261411,0.632639,-2.610114,0.000472,-0.003144,-18.255917,-3.634695,13.120071,4.150568,-7.440481,-14.520982,-0.003877,-0.021891,0.027610,-9.022808,-29.967922,-5.739832,20.912252,1.009636,1.330307,-12.000000,-0.267665,-0.105953,-9.022808,-29.967922,-5.739832,20.912252,1.009636,1.330307,-172.724899,-0.267665,-0.105953,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,0.078601,0.394253,0.451484,1.286208,-1.755085,-0.517439,-7.841365,0.011368,0.039124,0.174452,-2.475263,-0.919508,2.693779,-1.006253,0.000088,0.000130,-0.556688,-0.072443,0.257490,0.170854,0.565340,1.149642,-2.609955,0.000515,-0.000578,11.337976,-3.132806,-5.867783,10.245911,-15.682002,-22.290407,-0.008140,0.015298,0.005098,4.373386,-32.720325,3.072893,24.700993,0.968832,2.504312,-12.000000,-0.181466,-0.243771,4.373386,-32.720325,3.072893,24.700993,0.968832,2.504312,-166.915527,-0.181466,-0.243771,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17,-0.010766,0.685804,0.381283,0.977803,-1.761787,-0.729419,-7.926195,-0.000030,0.039413,0.180197,-2.470994,-0.904652,2.682465,-1.093282,0.000129,0.000083,-0.241955,-0.098025,0.088442,0.133448,0.381200,-0.573969,-2.609934,-0.000365,0.000498,4.964200,0.277016,-5.077849,-5.178907,-3.759942,0.360689,0.015836,-0.011178,0.011902,0.518620,-20.822895,0.292411,11.244740,0.711292,0.762246,-12.000000,-0.243337,-0.208153,0.518620,-20.822895,0.292411,11.244740,0.711292,0.762246,-163.344971,-0.243337,-0.208153,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18,0.010064,0.470061,0.448819,1.257128,-1.677095,-0.650525,-7.948630,-0.013461,0.039321,0.188636,-2.467355,-0.879126,2.681310,-1.180284,0.000108,0.000089,-0.325060,-0.123997,0.202463,0.281751,0.595632,-0.002426,-2.609858,-0.000314,0.000196,6.646675,-1.042655,-4.783344,6.748549,-13.537734,1.891680,-0.006766,-0.011792,-0.027345,2.735031,-29.449575,2.036619,22.409105,0.910403,2.625709,-12.000000,-0.215744,-0.253483,2.735031,-29.449575,2.036619,22.409105,0.910403,2.625709,-157.283829,-0.215744,-0.253483,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19,-0.023504,0.587973,0.477950,0.985513,-1.545807,-0.778284,-7.867614,-0.027703,0.035941,0.201768,-2.465433,-0.832143,2.659892,-1.266885,0.000125,0.000061,-0.307789,-0.253001,0.290867,0.030081,1.193351,-0.696795,-2.533902,-0.000137,-0.000368,8.045459,-2.621410,-7.806871,-6.197274,-22.025341,6.820800,4.576306,0.006795,-0.058063,2.572390,-24.212336,1.738204,11.322756,0.346275,1.330605,-12.000000,-0.225890,-0.210408,2.572390,-24.212336,1.738204,11.322756,0.346275,1.330605,-147.079697,-0.225890,-0.210408,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,-0.007245,0.530747,0.506397,1.220329,-1.449280,-0.694535,-7.866210,-0.037086,0.032140,0.210730,-2.465388,-0.784820,2.658938,-1.353880,0.000110,0.000068,-0.202120,-0.193281,0.224219,0.187363,1.066316,0.005524,-2.609917,-0.000068,0.000144,5.971863,1.513760,-3.556540,7.518705,-25.589632,1.793682,-0.009813,-0.014383,0.006233,3.564637,-26.119835,2.586658,21.071720,0.522846,2.641066,-12.000000,-0.239828,-0.142184,3.564637,-26.119835,2.586658,21.071720,0.522846,2.641066,-140.099075,-0.239828,-0.142184,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21,0.059860,0.724524,0.649462,0.915748,-1.354598,-0.893860,-7.928890,-0.051974,0.029014,0.232991,-2.464179,-0.735100,2.621889,-1.440107,0.000135,0.000047,-0.251408,-0.173954,0.546626,0.004999,1.231233,-1.121057,-2.466396,0.000276,-0.000247,13.242009,1.821554,-9.711416,-7.242561,-23.140646,14.795143,7.978906,0.051803,-0.072005,7.996081,-18.155619,5.308251,8.437464,0.058816,1.341353,-12.000000,-0.205924,-0.205086,7.996081,-18.155619,5.308251,8.437464,0.058816,1.341353,-135.687485,-0.205924,-0.205086,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,-0.009581,0.529523,0.558698,1.290298,-1.300681,-0.727735,-7.893840,-0.050293,0.029092,0.239800,-2.463952,-0.697973,2.627489,-1.527094,0.000124,0.000069,0.090881,-0.053998,0.197089,0.244484,0.766465,0.249343,-2.610126,0.000159,0.000729,2.684738,2.733524,0.035596,10.770928,-22.044003,0.725034,-0.025649,-0.061474,0.074880,3.556517,-26.227442,2.632682,23.784813,0.497985,3.148637,-12.000000,-0.366439,-0.065952,3.556517,-26.227442,2.632682,23.784813,0.497985,3.148637,-127.347832,-0.366439,-0.065952,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23,-0.003667,0.672988,0.588203,0.976028,-1.183840,-0.871227,-7.844778,-0.048165,0.029802,0.250922,-2.461606,-0.650458,2.610626,-1.613639,0.000139,0.000056,0.130539,-0.085234,0.297547,0.061847,1.199784,-0.617270,-2.521286,0.000652,-0.000814,4.288362,0.018606,-3.160661,-5.675117,-22.544989,5.191783,5.346465,0.054046,-0.127148,3.617568,-20.619791,2.466193,10.576681,0.223610,1.276541,-12.000000,-0.240394,-0.279452,3.617568,-20.619791,2.466193,10.576681,0.223610,1.276541,-118.420212,-0.240394,-0.279452,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,-0.068151,0.496046,0.393089,1.249554,-1.158820,-0.792976,-7.835073,-0.022680,0.030317,0.236603,-2.460217,-0.620007,2.610786,-1.700662,0.000153,0.000053,0.606151,-0.094968,-0.314317,0.206382,0.631940,0.003134,-2.610812,0.000429,0.000534,-12.322461,-0.549655,9.795516,5.578294,-17.228092,1.422040,-0.011559,-0.056188,0.077762,-3.227823,-27.743332,-1.811970,21.660709,0.567259,2.567143,-12.000000,-0.435835,-0.017506,-3.227823,-27.743332,-1.811970,21.660709,0.567259,2.567143,-111.108810,-0.435835,-0.017506,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,-0.162779,0.489154,0.199015,1.098866,-1.058569,-0.825195,-7.746539,0.008910,0.027144,0.210246,-2.460133,-0.581715,2.610899,-1.787715,0.000161,0.000042,0.662998,-0.270051,-0.624872,0.026640,0.942604,-0.133029,-2.611493,0.000500,-0.000598,-20.057457,-4.376961,12.313327,-3.249669,-19.387674,-2.249232,0.003633,-0.009196,-0.063188,-10.133695,-27.519079,-6.491968,15.599608,0.580734,1.407576,-12.000000,-0.379257,-0.161110,-10.133695,-27.519079,-6.491968,15.599608,0.580734,1.407576,-100.600304,-0.379257,-0.161110,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,-0.054977,0.590002,0.315236,1.062037,-0.921668,-0.925724,-7.739545,0.018553,0.020795,0.201825,-2.463018,-0.528700,2.587284,-1.874692,0.000163,0.000021,0.168187,-0.288415,-0.190453,-0.031614,1.333596,-0.756188,-2.596585,0.000515,-0.000931,-6.909567,0.490655,2.430547,-1.715308,-25.273932,9.261868,0.866876,0.026938,-0.068567,-4.520080,-22.652588,-2.896862,14.600841,0.443087,1.591218,-12.000000,-0.329676,-0.097255,-4.520080,-22.652588,-2.896862,14.600841,0.443087,1.591218,-93.358498,-0.329676,-0.097255,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,0.057704,0.448286,0.491658,1.156848,-0.877009,-0.862734,-7.804283,0.008479,0.013493,0.211333,-2.467989,-0.487382,2.581810,-1.961697,0.000153,0.000030,-0.246463,-0.343663,0.243668,-0.035768,0.910101,-0.157232,-2.610760,0.000086,0.000307,5.897489,-1.572908,-4.985422,2.338228,-23.012468,3.462882,-0.218511,-0.036204,0.045674,2.627879,-27.708965,1.818048,19.027668,0.150670,2.662192,-12.000000,-0.383191,-0.003068,2.627879,-27.708965,1.818048,19.027668,0.150670,2.662192,-89.008110,-0.383191,-0.003068,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,-0.045060,0.544619,0.378712,1.143524,-0.760707,-0.866863,-7.705647,0.008207,0.006193,0.210739,-2.471550,-0.440981,2.581573,-2.048726,0.000143,0.000042,-0.019888,-0.286602,-0.035774,0.045043,1.130330,-0.126695,-2.611168,0.000185,-0.000118,-1.699188,2.079565,-0.383635,4.525333,-23.553713,-0.978810,-0.001116,-0.016216,-0.026358,-2.498868,-23.216499,-1.640941,18.687649,0.484956,2.169719,-12.000000,-0.337726,-0.119770,-2.498868,-23.216499,-1.640941,18.687649,0.484956,2.169719,-78.084747,-0.337726,-0.119770,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29,-0.027399,0.485407,0.320952,1.169606,-0.730648,-0.890184,-7.687922,0.016351,-0.000117,0.199405,-2.470694,-0.408343,2.575391,-2.135766,0.000144,0.000043,0.149144,-0.283876,-0.285723,0.160984,0.749643,-0.270049,-2.611223,0.000442,-0.000039,-7.349558,0.278193,4.618412,2.818914,-16.592827,3.035082,0.001788,0.008616,-0.010069,-3.221080,-25.191048,-2.089369,19.253616,0.477731,2.350307,-12.000000,-0.316052,-0.099480,-3.221080,-25.191048,-2.089369,19.253616,0.477731,2.350307,-70.412140,-0.316052,-0.099480,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30,0.104100,0.719877,0.582159,1.012099,-0.556557,-1.014728,-7.668866,-0.002219,-0.003643,0.218449,-2.468534,-0.350113,2.547278,-2.222757,0.000121,0.000058,-0.400755,-0.109907,0.476924,0.143386,1.520671,-0.876715,-2.610361,0.000614,-0.000775,12.689480,6.083099,-9.589561,-0.840163,-26.977507,12.210252,-0.011058,0.048227,-0.092526,6.141483,-15.665755,3.982530,12.618355,0.156826,1.749390,-12.000000,-0.226249,-0.210100,6.141483,-15.665755,3.982530,12.618355,0.156826,1.749390,-62.693371,-0.226249,-0.210100,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,-0.011185,0.500272,0.435596,1.217409,-0.521462,-0.945625,-7.643850,-0.002377,-0.003037,0.219986,-2.465705,-0.309035,2.540512,-2.309786,0.000139,0.000047,0.009066,-0.056157,0.015990,0.248219,0.896384,-0.191295,-2.611417,0.000593,-0.000012,-0.456371,1.240993,-0.440184,4.769910,-22.762661,4.880467,-0.000072,-0.065041,0.071184,-0.304613,-24.917561,-0.245595,20.639740,0.137497,2.846774,-12.000000,-0.441276,0.029197,-0.304613,-24.917561,-0.245595,20.639740,0.137497,2.846774,-54.726852,-0.441276,0.029197,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
