Timestep,agent_joint_pos_J1,agent_joint_pos_J2,agent_joint_pos_J3,agent_joint_pos_J4,agent_joint_pos_J5,agent_joint_pos_J6,agent_joint_pos_J7,joint_pos_J1,joint_pos_J2,joint_pos_J3,joint_pos_J4,joint_pos_J5,joint_pos_J6,joint_pos_J7,joint_pos_J8,joint_pos_J9,joint_vel_J1,joint_vel_J2,joint_vel_J3,joint_vel_J4,joint_vel_J5,joint_vel_J6,joint_vel_J7,joint_vel_J8,joint_vel_J9,joint_acc_J1,joint_acc_J2,joint_acc_J3,joint_acc_J4,joint_acc_J5,joint_acc_J6,joint_acc_J7,joint_acc_J8,joint_acc_J9,joint_applied_torque_J1,joint_applied_torque_J2,joint_applied_torque_J3,joint_applied_torque_J4,joint_applied_torque_J5,joint_applied_torque_J6,joint_applied_torque_J7,joint_applied_torque_J8,joint_applied_torque_J9,joint_computed_torque_J1,joint_computed_torque_J2,joint_computed_torque_J3,joint_computed_torque_J4,joint_computed_torque_J5,joint_computed_torque_J6,joint_computed_torque_J7,joint_computed_torque_J8,joint_computed_torque_J9,joint_effort_limits_J1,joint_effort_limits_J2,joint_effort_limits_J3,joint_effort_limits_J4,joint_effort_limits_J5,joint_effort_limits_J6,joint_effort_limits_J7,joint_effort_limits_J8,joint_effort_limits_J9,joint_effort_target_J1,joint_effort_target_J2,joint_effort_target_J3,joint_effort_target_J4,joint_effort_target_J5,joint_effort_target_J6,joint_effort_target_J7,joint_effort_target_J8,joint_effort_target_J9
10,-1.414717,0.692889,1.182606,0.989589,-2.763934,0.059354,-7.082623,-0.348463,-0.015614,0.578867,-2.584567,-0.709896,2.689455,-0.122710,0.000436,0.000532,-1.652372,0.501109,1.509002,0.447254,-2.610347,2.399858,-2.610401,0.003018,-0.006557,8.476452,2.679543,-14.128531,4.810315,0.246735,15.144180,-0.003934,0.164645,-0.006858,-23.822767,-17.595114,-3.837451,20.483824,-12.000000,12.000000,-12.000000,-0.842098,-0.672984,-23.822767,-17.595114,-3.837451,20.483824,-46.700256,25.029774,-207.247787,-0.842098,-0.672984,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,-1.428506,0.744545,1.264551,0.875130,-2.679918,-0.237136,-7.335965,-0.406439,0.004876,0.629547,-2.573157,-0.795558,2.776370,-0.209720,0.000525,0.000328,-1.626199,0.495715,1.309024,0.402903,-2.585788,2.583569,-2.610348,0.002387,-0.003712,7.509140,-1.052057,-13.141421,-1.178743,-0.803261,-1.309333,0.015049,0.000290,0.052737,-19.846100,-17.363031,-4.013988,14.815828,-12.000000,4.418487,-12.000000,-1.200186,-0.382374,-19.846100,-17.363031,-4.013988,14.815828,-36.697632,4.418487,-210.418961,-1.200186,-0.382374,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,-1.485832,0.718350,1.313592,0.858709,-2.582776,-0.494364,-7.597334,-0.459591,0.021246,0.674612,-2.558061,-0.883569,2.785630,-0.296718,0.000471,0.000278,-1.494217,0.284095,1.146665,0.463278,-2.595219,-0.131624,-2.610125,-0.007541,0.004689,6.093971,-6.392052,-13.237688,-6.306933,1.380544,-9.377000,-0.004992,-0.540594,0.421967,-18.317392,-19.462975,-5.222175,12.493081,-12.000000,0.095491,-12.000000,-1.337085,-0.215892,-18.317392,-19.462975,-5.222175,12.493081,-25.615299,0.095491,-213.916000,-1.337085,-0.215892,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,-1.383256,0.908448,1.479077,0.854618,-2.543603,-0.429485,-7.773973,-0.521205,0.036794,0.722844,-2.548178,-0.969405,2.795649,-0.383728,0.000289,0.000351,-1.742107,0.398932,1.265481,0.330248,-2.597641,0.351132,-2.610080,-0.003515,0.002049,7.275760,2.383843,-10.908672,-2.913880,-0.752091,-1.498518,0.004220,0.197838,-0.145545,-8.559706,-12.903232,-2.647918,12.084927,-12.000000,1.091320,-12.000000,-0.010969,-1.125711,-8.559706,-12.903232,-2.647918,12.084927,-17.301542,1.091320,-214.020447,-0.010969,-1.125711,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,-1.248202,0.827279,1.595821,0.857631,-2.380932,-0.518713,-7.906034,-0.569501,0.052084,0.757587,-2.540872,-1.055876,2.782191,-0.470735,0.000201,0.000379,-1.141206,0.292049,0.703183,0.217609,-2.583874,-0.394518,-2.610063,-0.004081,0.003486,21.708353,-3.631763,-23.013224,-5.836759,0.502868,4.686672,-0.000615,-0.068723,0.096770,-0.006216,-17.431259,-0.014497,11.754897,-3.836215,0.888073,-12.000000,-0.232676,-0.875128,-0.006216,-17.431259,-0.014497,11.754897,-3.836215,0.888073,-212.342682,-0.232676,-0.875128,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,-1.119031,0.674444,1.734465,0.990273,-2.267643,-0.455252,-8.058488,-0.602481,0.060656,0.777951,-2.540566,-1.102812,2.782306,-0.557745,0.000119,0.000366,-0.796695,0.019869,0.460521,0.056953,-0.975870,0.109700,-2.610051,-0.001741,-0.001573,16.467789,-8.040360,-12.571160,-1.415378,25.250357,0.673827,0.001988,0.097475,-0.280906,6.579895,-23.758343,5.136286,17.712097,1.638064,1.856889,-12.000000,0.052848,-1.140066,6.579895,-23.758343,5.136286,17.712097,1.638064,1.856889,-211.479980,0.052848,-1.140066,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,-1.114478,0.775817,1.673580,1.074854,-2.163784,-0.464135,-8.079824,-0.611083,0.064575,0.778718,-2.538959,-1.102686,2.781276,-0.644753,0.000073,0.000261,-0.201123,0.000608,0.029194,0.230751,0.114866,-0.023730,-2.610001,-0.001775,-0.002482,5.241633,-0.396008,-0.483829,6.760437,3.050658,-1.584910,0.001917,0.008856,-0.072152,5.220058,-19.528784,4.482255,20.973024,1.609949,1.780583,-12.000000,-0.001108,-0.513608,5.220058,-19.528784,4.482255,20.973024,1.609949,1.780583,-205.372940,-0.001108,-0.513608,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17,-1.043628,0.775303,1.680906,1.030191,-2.048351,-0.503464,-8.111171,-0.607484,0.067239,0.773831,-2.533051,-1.072111,2.771477,-0.731440,0.000051,0.000172,0.094201,-0.053579,-0.059905,0.318390,0.791757,-0.249949,-2.567722,-0.000766,-0.000907,1.370294,-1.378884,3.820017,4.097220,-12.876842,2.237927,2.535167,0.042164,0.039680,6.758390,-19.673691,5.648846,18.329422,1.064828,1.810042,-12.000000,0.018298,-0.265255,6.758390,-19.673691,5.648846,18.329422,1.064828,1.810042,-199.666336,0.018298,-0.265255,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18,-1.118822,0.808294,1.604880,0.929265,-1.974789,-0.611912,-8.081100,-0.599822,0.067464,0.770172,-2.526096,-1.035163,2.744172,-0.817986,0.000073,0.000124,0.167155,-0.145022,-0.047238,0.253616,0.884207,-0.702624,-2.546288,-0.000279,0.000147,-1.827652,-2.501832,1.978347,-2.411531,-16.507380,10.445937,3.820510,-0.006139,0.026668,2.761865,-18.193172,2.758983,13.538588,0.589517,1.335432,-12.000000,-0.126174,-0.241712,2.761865,-18.193172,2.758983,13.538588,0.589517,1.335432,-191.528503,-0.126174,-0.241712,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19,-1.194487,0.825304,1.478069,1.011935,-1.868326,-0.634382,-8.042397,-0.584662,0.065863,0.757663,-2.520585,-0.991300,2.722786,-0.904922,0.000083,0.000104,0.286166,-0.158264,-0.261845,0.271302,1.031823,-0.474354,-2.609132,-0.000130,-0.000056,-9.090494,0.163000,6.189590,1.817152,-21.330713,9.575736,0.047722,-0.005993,-0.025457,-2.219141,-17.197308,-0.491551,16.597372,0.659415,1.515194,-12.000000,-0.160122,-0.267205,-2.219141,-17.197308,-0.491551,16.597372,0.659415,1.515194,-183.056870,-0.160122,-0.267205,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,-1.029150,0.817196,1.540513,0.922157,-1.739247,-0.689988,-8.045057,-0.568942,0.063308,0.744900,-2.517073,-0.936217,2.699312,-0.990838,0.000095,0.000084,0.342374,-0.198904,-0.242986,0.149349,1.319770,-0.594307,-2.450045,-0.000323,0.000028,-6.461160,-0.601711,7.487135,-2.086826,-27.136200,8.896958,9.285177,-0.011416,-0.021894,3.134589,-17.253969,3.052993,12.827590,0.321351,1.455351,-12.000000,-0.180743,-0.223785,3.134589,-17.253969,3.052993,12.827590,0.321351,1.455351,-176.229675,-0.180743,-0.223785,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21,-1.009619,0.750790,1.478993,1.089181,-1.684763,-0.593901,-7.980161,-0.548849,0.059997,0.726993,-2.514032,-0.894023,2.703851,-1.077676,0.000084,0.000096,0.407558,-0.204504,-0.332953,0.254593,0.880021,0.235541,-2.605868,0.000109,0.000312,-10.187464,0.415118,11.946456,5.608288,-23.897093,0.078769,-0.311723,0.006170,0.003364,1.905844,-19.571407,2.532871,19.420519,0.448086,2.266173,-12.000000,-0.161178,-0.216822,1.905844,-19.571407,2.532871,19.420519,0.448086,2.266173,-166.779312,-0.161178,-0.216822,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,-1.010796,0.808291,1.398953,1.027568,-1.616396,-0.698602,-7.893950,-0.526572,0.057350,0.709336,-2.506082,-0.857469,2.688876,-1.164693,0.000106,0.000084,0.497351,-0.168766,-0.369435,0.342221,0.880451,-0.473074,-2.609891,-0.000110,0.000296,-10.425635,1.392965,9.760613,0.897918,-16.017357,4.498202,0.008740,-0.000845,-0.030502,-0.169656,-17.100122,0.711157,15.819998,0.730912,1.388401,-12.000000,-0.201833,-0.254876,-0.169656,-17.100122,0.711157,15.819998,0.730912,1.388401,-156.342789,-0.201833,-0.254876,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23,-1.062103,0.850032,1.323056,0.941254,-1.523672,-0.797839,-7.906548,-0.508566,0.055564,0.695355,-2.499573,-0.814973,2.659082,-1.251573,0.000130,0.000060,0.358759,-0.148332,-0.305011,0.214584,1.030025,-0.786212,-2.595181,0.000295,-0.000275,-10.319302,1.011756,6.108901,-4.179538,-19.826065,12.460835,0.898604,0.008918,-0.039045,-3.290802,-15.366037,-1.584108,11.896188,0.419305,1.112220,-12.000000,-0.265955,-0.180381,-3.290802,-15.366037,-1.584108,11.896188,0.419305,1.112220,-149.884613,-0.265955,-0.180381,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,-0.896805,0.706435,1.349669,1.128776,-1.435420,-0.665952,-7.805767,-0.487015,0.053493,0.673790,-2.496570,-0.771848,2.665251,-1.338568,0.000111,0.000073,0.436291,-0.173267,-0.436180,0.241968,0.947664,0.261328,-2.610107,-0.000011,0.000146,-11.823446,-0.061373,13.040608,5.151896,-24.442240,-1.114608,-0.013604,-0.034385,0.009627,1.289368,-20.938314,1.964756,19.611679,0.428414,2.376626,-12.000000,-0.284041,-0.147468,1.289368,-20.938314,1.964756,19.611679,0.428414,2.376626,-138.905991,-0.284041,-0.147468,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,-0.867361,0.691556,1.304412,1.003407,-1.334962,-0.821353,-7.814879,-0.466166,0.048503,0.655656,-2.491588,-0.725889,2.640950,-1.425438,0.000136,0.000050,0.462326,-0.312765,-0.396456,0.180789,1.144808,-0.774632,-2.581773,0.000196,-0.000311,-10.492093,-3.260141,9.229787,-3.855809,-20.380747,7.942403,1.720476,0.021963,-0.058676,0.814004,-20.947166,1.274626,13.850875,0.502170,1.342656,-12.000000,-0.252686,-0.185495,0.814004,-20.947166,1.274626,13.850875,0.502170,1.342656,-132.305832,-0.252686,-0.185495,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,-0.799391,0.808502,1.297410,1.008674,-1.301879,-0.795132,-7.753771,-0.447018,0.043757,0.639128,-2.489675,-0.691341,2.629080,-1.512403,0.000127,0.000061,0.412035,-0.188963,-0.321037,0.138789,0.741328,-0.248760,-2.610050,0.000169,0.000330,-9.058985,3.850524,10.502438,-0.071614,-18.979990,7.084212,-0.272012,-0.001025,0.007051,2.201436,-15.815031,2.200852,14.231749,0.183704,1.946581,-12.000000,-0.276723,-0.134380,2.201436,-15.815031,2.200852,14.231749,0.183704,1.946581,-122.934883,-0.276723,-0.134380,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,-0.804105,0.705959,1.237435,1.044505,-1.160810,-0.856537,-7.769514,-0.427573,0.040036,0.624085,-2.489022,-0.642893,2.610702,-1.599313,0.000140,0.000046,0.433591,-0.224403,-0.315053,0.099587,1.210948,-0.551410,-2.591613,0.000473,-0.000711,-9.371116,-0.280944,8.580302,-0.284108,-23.161009,6.879219,1.131964,-0.003643,-0.064667,0.384145,-19.762274,0.878893,15.705758,0.479193,1.741670,-12.000000,-0.329832,-0.157693,0.384145,-19.762274,0.878893,15.705758,0.479193,1.741670,-116.585136,-0.329832,-0.157693,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,-0.802251,0.684654,1.151335,1.144560,-1.064273,-0.875845,-7.738423,-0.404227,0.036374,0.604322,-2.486676,-0.594091,2.593256,-1.686336,0.000149,0.000034,0.503274,-0.195087,-0.430777,0.222244,1.151155,-0.470907,-2.610571,0.000446,-0.000405,-12.838200,1.370894,10.902229,4.167719,-24.414738,8.362415,-0.001001,-0.016097,-0.006114,-1.800065,-20.305096,-0.536921,19.446341,0.506265,2.258533,-12.000000,-0.367279,-0.050019,-1.800065,-20.305096,-0.536921,19.446341,0.506265,2.258533,-108.388702,-0.367279,-0.050019,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29,-0.835308,0.710333,1.050614,1.093732,-0.999454,-0.932249,-7.632046,-0.381912,0.033451,0.582779,-2.481521,-0.552536,2.573579,-1.773372,0.000161,0.000024,0.445173,-0.179683,-0.494774,0.249840,0.977309,-0.550126,-2.610937,0.000617,-0.000421,-14.471331,0.910306,10.061276,0.292143,-20.595406,9.335778,0.000687,0.001876,-0.021405,-4.848833,-19.112499,-2.717503,16.704727,0.448827,1.856530,-12.000000,-0.373903,-0.053102,-4.848833,-19.112499,-2.717503,16.704727,0.448827,1.856530,-97.169548,-0.373903,-0.053102,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30,-0.564875,0.706272,1.178065,1.044313,-0.904990,-0.897902,-7.587869,-0.362524,0.031290,0.563626,-2.479289,-0.506762,2.569541,-1.860187,0.000138,0.000044,0.438778,-0.147909,-0.389442,0.144869,1.077895,-0.135830,-2.571025,-0.000016,0.000163,-8.573444,1.394300,11.755129,-0.210559,-24.339314,1.786086,1.981301,-0.020347,-0.003340,4.767205,-19.160656,3.732164,14.797590,0.078557,2.041709,-12.000000,-0.325448,-0.101068,4.767205,-19.160656,3.732164,14.797590,0.078557,2.041709,-88.470314,-0.325448,-0.101068,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,-0.601803,0.654172,1.101066,1.029039,-0.815208,-1.002449,-7.588415,-0.343278,0.028232,0.547973,-2.477998,-0.461986,2.546030,-1.947177,0.000152,0.000033,0.436776,-0.219121,-0.331907,0.076508,1.098143,-0.728423,-2.598177,0.001081,-0.000896,-9.218803,-1.378125,8.968883,-3.682353,-21.420248,10.048424,0.761533,0.046195,-0.071040,1.720063,-20.970026,1.590075,14.068325,0.203862,1.783375,-12.000000,-0.318379,-0.118368,1.720063,-20.970026,1.590075,14.068325,0.203862,1.783375,-81.516510,-0.318379,-0.118368,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
