Timestep,agent_joint_pos_J1,agent_joint_pos_J2,agent_joint_pos_J3,agent_joint_pos_J4,agent_joint_pos_J5,agent_joint_pos_J6,agent_joint_pos_J7,joint_pos_J1,joint_pos_J2,joint_pos_J3,joint_pos_J4,joint_pos_J5,joint_pos_J6,joint_pos_J7,joint_pos_J8,joint_pos_J9,joint_vel_J1,joint_vel_J2,joint_vel_J3,joint_vel_J4,joint_vel_J5,joint_vel_J6,joint_vel_J7,joint_vel_J8,joint_vel_J9,joint_acc_J1,joint_acc_J2,joint_acc_J3,joint_acc_J4,joint_acc_J5,joint_acc_J6,joint_acc_J7,joint_acc_J8,joint_acc_J9,joint_applied_torque_J1,joint_applied_torque_J2,joint_applied_torque_J3,joint_applied_torque_J4,joint_applied_torque_J5,joint_applied_torque_J6,joint_applied_torque_J7,joint_applied_torque_J8,joint_applied_torque_J9,joint_computed_torque_J1,joint_computed_torque_J2,joint_computed_torque_J3,joint_computed_torque_J4,joint_computed_torque_J5,joint_computed_torque_J6,joint_computed_torque_J7,joint_computed_torque_J8,joint_computed_torque_J9,joint_effort_limits_J1,joint_effort_limits_J2,joint_effort_limits_J3,joint_effort_limits_J4,joint_effort_limits_J5,joint_effort_limits_J6,joint_effort_limits_J7,joint_effort_limits_J8,joint_effort_limits_J9,joint_effort_target_J1,joint_effort_target_J2,joint_effort_target_J3,joint_effort_target_J4,joint_effort_target_J5,joint_effort_target_J6,joint_effort_target_J7,joint_effort_target_J8,joint_effort_target_J9
0,0.844558,2.898482,0.810372,0.552569,-0.016830,0.063923,-0.584243,0.029008,-0.477878,0.006775,-2.635743,-0.009817,1.998509,0.432814,0.032169,0.033053,1.297621,2.177224,0.577565,0.523015,-0.172046,2.024060,0.362423,-0.207512,-0.206848,22.770798,25.838869,23.860086,-5.561031,20.571177,55.692162,-9.309996,0.109311,0.115147,29.335541,87.000000,31.622223,6.239198,1.848917,12.000000,-0.209275,-50.340744,-52.144264,29.335541,104.518059,31.622223,6.239198,1.848917,84.381584,-0.209275,-50.340744,-52.144264,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1,-0.116467,1.776234,-0.544046,1.269173,0.728888,0.293159,1.928344,0.083893,-0.403740,-0.005909,-2.611939,0.075792,2.047697,0.518053,0.025440,0.026277,1.586462,2.223747,-0.790286,1.285804,2.611634,0.070629,2.343089,-0.198046,-0.200811,-7.498798,-0.446019,-25.931732,15.326699,14.811758,2.821517,-8.833479,0.399080,0.306730,-15.895632,51.868561,-20.835312,31.940422,12.000000,12.000000,12.000000,-37.031532,-38.678383,-15.895632,51.868561,-20.835312,31.940422,17.224590,92.730026,88.397934,-37.031532,-38.678383,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2,0.322521,1.443382,-0.616412,1.054581,1.413739,0.130737,3.582602,0.164766,-0.330521,-0.070506,-2.578857,0.157612,2.106270,0.604759,0.018875,0.019671,2.367832,2.206389,-2.180944,1.333525,1.939055,0.698482,2.608168,-0.197552,-0.198008,-5.095210,-0.260968,-14.737057,1.757684,2.098424,2.865307,0.010715,-0.137063,-0.023538,-6.840087,32.725250,-14.110833,19.821095,12.000000,12.000000,12.000000,-24.826460,-26.190422,-6.840087,32.725250,-14.110833,19.821095,39.584808,79.433990,147.243759,-24.826460,-26.190422,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
3,0.950748,1.155051,-0.404317,1.023866,1.835150,-0.084065,4.489726,0.236753,-0.257441,-0.138816,-2.545407,0.240277,2.176968,0.691760,0.012360,0.013196,2.082544,2.199107,-1.996688,1.245862,2.132319,1.406451,2.609752,-0.194570,-0.192007,-4.943146,-0.107088,3.465993,-1.294870,7.642693,9.073261,0.022616,0.036968,0.208964,13.256481,15.405531,0.441029,16.064375,12.000000,12.000000,12.000000,-11.705994,-13.261623,13.256481,15.405531,0.441029,16.064375,49.497803,63.288101,176.570953,-11.705994,-13.261623,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
4,1.174827,0.896207,-0.446785,0.954122,2.046674,-0.270719,5.022670,0.304086,-0.184304,-0.203157,-2.515159,0.325048,2.254899,0.778765,0.006689,0.007372,1.915023,2.194282,-1.792239,1.008042,2.383253,1.994979,2.610533,-0.128045,-0.135806,-7.103097,0.020957,9.323265,-7.451441,9.078239,17.057547,0.045505,2.921844,3.152391,17.148796,-0.777391,3.687449,11.193592,12.000000,12.000000,12.000000,-0.683756,-1.193438,17.148796,-0.777391,3.687449,11.193592,50.369308,48.113747,190.926895,-0.683756,-1.193438,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
5,1.404313,0.628073,-0.518107,1.090561,2.183527,-0.395372,5.425829,0.366897,-0.112567,-0.260787,-2.488736,0.410692,2.334952,0.865781,0.003574,0.004078,1.754273,2.070758,-1.547185,0.897311,2.431373,2.055506,2.611116,-0.066679,-0.071577,-8.750109,-3.355765,12.760476,-6.171183,11.135558,18.587006,0.031872,1.586689,1.540673,21.635220,-17.048767,5.002121,14.942254,12.000000,12.000000,12.000000,-0.439550,-1.225318,21.635220,-17.048767,5.002121,14.942254,48.987041,36.657837,200.089355,-0.439550,-1.225318,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
6,1.602845,0.088612,-0.614424,1.118096,2.285413,-0.463103,5.429729,0.427341,-0.054445,-0.311781,-2.473143,0.499008,2.420336,0.952808,0.001901,0.002390,1.685027,1.318214,-1.315131,0.319250,2.612238,2.421191,2.611687,-0.036188,-0.035446,-8.655645,-22.293297,14.363501,-17.461878,5.044155,11.524385,0.018954,0.775733,0.891913,24.924038,-42.298717,4.697664,15.776570,12.000000,12.000000,12.000000,-0.313369,-1.149609,24.924038,-42.298717,4.697664,15.776570,44.928604,25.340004,193.280182,-0.313369,-1.149609,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
7,1.816920,0.115931,-0.617699,1.115571,2.301347,-0.618931,5.643698,0.479480,-0.019938,-0.347558,-2.474335,0.587600,2.507300,1.039842,0.000981,0.001537,1.496459,0.629135,-0.872533,-0.162253,2.672347,2.608578,2.612661,-0.019256,-0.018249,-5.287241,-20.781561,13.101149,-13.138658,0.131407,-0.014977,0.005937,0.421656,0.418468,29.999729,-42.043221,6.178231,17.341440,12.000000,10.661835,12.000000,-0.116856,-1.269392,29.999729,-42.043221,6.178231,17.341440,37.905495,10.661835,194.871780,-0.116856,-1.269392,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
8,1.784545,0.136360,-0.874887,1.344789,2.215410,-0.722300,5.698027,0.549243,-0.002895,-0.396872,-2.478238,0.676153,2.576187,1.126889,0.000527,0.001045,1.957049,0.239329,-1.330431,0.071778,2.617028,1.471961,2.612591,-0.007977,-0.011407,-8.815863,-11.600885,9.820775,6.473951,2.852568,-34.243202,0.009255,0.343397,0.124074,21.712191,-41.008110,0.865484,27.314743,12.000000,2.183853,12.000000,-0.035182,-1.187217,21.712191,-41.008110,0.865484,27.314743,27.788654,2.183853,190.082138,-0.035182,-1.187217,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
9,1.841077,0.316018,-0.962429,1.215236,2.166287,-0.770458,5.815688,0.617517,0.003404,-0.444941,-2.476925,0.764429,2.604565,1.213919,0.000398,0.000668,1.920913,-0.033532,-1.286610,0.134537,2.667812,0.517155,2.612032,0.000384,-0.010385,-8.205063,-8.379863,9.668834,0.088202,0.064516,-14.175910,-0.000086,0.247361,-0.019336,18.642056,-33.416420,1.070637,21.494635,12.000000,1.647309,12.000000,-0.475388,-0.707513,18.642056,-33.416420,1.070637,21.494635,18.370468,1.647309,187.827316,-0.475388,-0.707513,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
10,1.719083,0.622522,-1.176103,1.120165,2.209782,-0.766252,6.127131,0.695918,0.006948,-0.505031,-2.474364,0.852703,2.620003,1.300943,0.000383,0.000394,2.173249,0.040772,-1.654495,0.179114,2.656006,0.325366,2.611481,0.001382,-0.007093,-11.743783,1.578504,8.654994,0.382102,-0.407610,-5.698818,-0.000887,-0.001739,0.085953,6.611493,-21.068581,-1.756938,17.375940,12.000000,1.573219,12.000000,-0.921769,-0.180660,6.611493,-21.068581,-1.756938,17.375940,13.046226,1.573219,193.324829,-0.921769,-0.180660,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
11,1.839829,0.717603,-1.222400,1.082495,2.234344,-0.822272,6.311291,0.766197,0.013535,-0.560119,-2.470227,0.940454,2.617377,1.387910,0.000435,0.000210,1.958081,0.146802,-1.483725,0.198977,2.646827,-0.122840,2.611307,0.004385,-0.006131,-9.667982,2.527251,10.357188,-1.415045,-0.020256,2.701671,0.001030,0.095812,-0.036712,6.513255,-18.019724,0.446972,15.389434,7.070594,1.184244,12.000000,-1.064812,-0.064287,6.513255,-18.019724,0.446972,15.389434,7.070594,1.184244,193.734528,-1.064812,-0.064287,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
12,1.855334,0.656824,-1.374463,1.222915,2.214656,-0.803752,6.429467,0.838151,0.023330,-0.618382,-2.464027,1.022084,2.615754,1.474943,0.000491,0.000082,1.804559,0.223997,-1.417661,0.323419,1.985199,-0.013858,2.611431,0.002933,-0.003478,-24.955744,1.259074,21.886738,2.686429,-38.317493,2.328486,-0.011673,-0.069509,0.093602,0.968680,-21.510174,-0.551967,20.410784,-0.686550,1.721779,12.000000,-1.356961,0.241583,0.968680,-21.510174,-0.551967,20.410784,-0.686550,1.721779,191.497925,-1.356961,0.241583,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
13,1.863227,0.755894,-1.415765,1.112497,2.194729,-0.822867,6.590043,0.887460,0.034985,-0.657784,-2.457447,1.062529,2.613072,1.561957,0.000402,0.000050,1.108989,0.266700,-0.823473,0.245123,0.849355,-0.033903,2.610976,-0.001398,-0.001478,-24.552647,0.676410,22.798803,-2.830639,-22.323725,2.679304,-0.003519,-0.104461,0.036233,-0.869944,-18.626192,-0.494246,15.360817,-0.800377,1.225028,12.000000,-0.952234,0.083810,-0.869944,-18.626192,-0.494246,15.360817,-0.800377,1.225028,190.961670,-0.952234,0.083810,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
14,1.920266,0.599074,-1.566414,1.121910,2.171450,-0.895177,6.722136,0.938632,0.043569,-0.703161,-2.455179,1.075142,2.595294,1.648867,0.000295,0.000037,1.180190,0.048721,-0.990288,0.059062,0.290659,-0.440843,2.604205,-0.000467,-0.001909,-26.532768,-7.272338,26.845160,-6.564947,-5.872122,8.582755,-0.400629,0.060513,-0.047435,-2.995214,-25.458017,-2.201874,15.837166,-0.294145,1.162747,12.000000,-0.517488,0.001049,-2.995214,-25.458017,-2.201874,15.837166,-0.294145,1.162747,189.285477,-0.517488,0.001049,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
15,1.980103,0.721622,-1.552420,1.191806,2.096855,-0.883398,6.874486,0.969924,0.048653,-0.729796,-2.455812,1.065272,2.585983,1.735246,0.000228,0.000021,0.725801,0.057500,-0.565537,0.090481,-0.278217,-0.136732,2.515714,-0.000709,-0.000169,-14.981710,0.036844,15.360130,1.328029,4.082399,6.591086,-5.674109,-0.054314,0.097693,-1.227543,-20.569368,-1.304153,19.050686,-0.413316,1.469352,12.000000,-0.560028,0.140833,-1.227543,-20.569368,-1.304153,19.050686,-0.413316,1.469352,188.428162,-0.560028,0.140833,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
16,1.985696,0.750989,-1.584332,1.294819,2.042525,-0.866084,6.903840,0.990876,0.056052,-0.747510,-2.451649,1.045979,2.584149,1.821103,0.000180,0.000034,0.491968,0.170006,-0.391432,0.319656,-0.450909,0.022416,2.463137,-0.000264,0.000188,-10.909770,2.734886,10.103153,6.586959,9.370667,2.548635,-6.218962,-0.040552,0.019965,-1.827332,-20.130199,-1.925515,22.528864,-0.278943,1.649708,12.000000,-0.456564,-0.033574,-1.827332,-20.130199,-1.925515,22.528864,-0.278943,1.649708,182.879898,-0.456564,-0.033574,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
17,2.008590,0.609834,-1.640061,1.231493,1.986310,-0.937802,7.006309,1.010343,0.061280,-0.766317,-2.444375,1.020562,2.569478,1.905822,0.000132,0.000065,0.468238,-0.052445,-0.409833,0.272293,-0.544548,-0.368188,2.407123,0.000534,-0.000293,-9.905703,-7.176280,11.707702,-2.548585,14.299678,6.788697,-2.416019,0.030313,-0.037052,-2.356455,-26.167931,-2.500443,19.018824,0.038157,1.230636,12.000000,-0.290945,-0.152658,-2.356455,-26.167931,-2.500443,19.018824,0.038157,1.230636,180.647827,-0.290945,-0.152658,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
18,2.004439,0.787304,-1.617256,1.124757,1.912003,-1.006477,6.969855,1.017170,0.062396,-0.773720,-2.439713,0.989440,2.546311,1.990778,0.000112,0.000081,0.166810,-0.077043,-0.152589,0.164936,-0.684736,-0.556148,2.406473,0.000903,-0.000397,-3.015805,-0.834702,4.432959,-4.422818,17.378738,11.294567,-4.038620,-0.010858,0.002930,-1.865198,-18.732029,-2.101769,14.555121,0.109631,1.104986,12.000000,-0.340685,-0.112148,-1.865198,-18.732029,-2.101769,14.555121,0.109631,1.104986,172.287903,-0.340685,-0.112148,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
19,1.967850,0.753956,-1.695489,1.207668,1.846461,-1.007707,6.994647,1.026039,0.063456,-0.784798,-2.437310,0.957312,2.530175,2.075819,0.000110,0.000085,0.217842,-0.064274,-0.282665,0.158955,-0.726407,-0.324107,2.400584,0.000646,-0.000178,-5.845420,0.014901,5.129619,-0.273689,16.524084,9.531036,-5.437488,-0.046665,0.028785,-4.332760,-20.136780,-3.960048,17.929672,0.118293,1.647481,12.000000,-0.373291,-0.096156,-4.332760,-20.136780,-3.960048,17.929672,0.118293,1.647481,166.405334,-0.373291,-0.096156,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
20,2.034793,0.680373,-1.668470,1.173776,1.747450,-1.110117,7.027380,1.031298,0.061865,-0.795105,-2.435963,0.916430,2.501111,2.160309,0.000082,0.000110,0.130346,-0.222867,-0.229939,0.063027,-0.901681,-0.731372,2.361446,0.000811,-0.000277,-2.773961,-4.999221,5.753014,-4.739752,23.113312,13.773740,-4.345278,-0.005067,-0.007819,-1.669966,-22.817333,-2.156193,16.467737,0.278429,1.198206,12.000000,-0.261724,-0.198931,-1.669966,-22.817333,-2.156193,16.467737,0.278429,1.198206,161.163422,-0.261724,-0.198931,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
21,2.083686,0.719889,-1.609221,1.310098,1.652749,-1.025934,7.137289,1.030181,0.057722,-0.796178,-2.435713,0.874416,2.500047,2.245484,0.000091,0.000099,0.027612,-0.201789,-0.046506,0.170290,-1.010615,0.105479,2.363683,-0.000034,0.000117,2.211513,1.334301,-0.349030,4.854825,19.759518,3.771559,-10.562767,-0.080200,0.046132,0.948472,-20.600031,-0.553002,22.156801,-0.060991,1.886063,12.000000,-0.340317,-0.121187,0.948472,-20.600031,-0.553002,22.156801,-0.060991,1.886063,158.327499,-0.340317,-0.121187,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
22,2.050469,0.780085,-1.612188,1.193846,1.615713,-1.103984,7.144481,1.027386,0.055101,-0.795737,-2.431894,0.840483,2.487362,2.329545,0.000066,0.000119,-0.043784,-0.158930,0.009012,0.195539,-0.695164,-0.378571,2.392549,0.000767,-0.000271,1.753300,0.902473,-0.100915,-1.329965,19.531702,4.941337,1.600098,0.017972,-0.011679,0.003182,-18.122206,-0.837225,16.782455,0.331424,1.112220,12.000000,-0.182453,-0.224893,0.003182,-18.122206,-0.837225,16.782455,0.331424,1.112220,152.596436,-0.182453,-0.224893,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
23,1.948425,0.804695,-1.717152,1.136905,1.533011,-1.166522,7.174170,1.028580,0.054184,-0.802237,-2.429279,0.803352,2.464151,2.414410,0.000060,0.000130,0.016995,-0.104557,-0.180358,0.111579,-0.825987,-0.575994,2.389620,0.000585,-0.000020,-2.845478,1.044006,2.116519,-4.305059,20.527174,11.931949,-4.435272,-0.047880,0.027047,-4.597199,-17.203100,-3.883775,14.347514,0.401181,1.412963,12.000000,-0.264852,-0.205451,-4.597199,-17.203100,-3.883775,14.347514,0.401181,1.412963,146.604752,-0.264852,-0.205451,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
24,2.124419,0.686560,-1.556629,1.320985,1.459263,-1.084121,7.139364,1.022659,0.052429,-0.799107,-2.428659,0.768618,2.467896,2.500273,0.000063,0.000131,-0.076740,-0.163231,0.066771,0.162199,-0.834934,0.178331,2.444013,-0.000031,0.000379,5.236035,-0.863065,-1.688056,3.414148,15.945216,0.621097,-6.002726,-0.035051,0.015103,3.635147,-21.740452,1.401782,21.962086,-0.020618,1.779750,12.000000,-0.205768,-0.257911,3.635147,-21.740452,1.401782,21.962086,-0.020618,1.779750,138.065918,-0.205768,-0.257911,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
25,1.990522,0.735225,-1.613053,1.222039,1.354675,-1.179729,7.050541,1.014292,0.050253,-0.794304,-2.424387,0.722995,2.451937,2.585339,0.000037,0.000145,-0.182025,-0.165625,0.108153,0.201643,-1.009695,-0.473568,2.403738,0.000137,-0.000083,4.540205,-0.445831,-2.750582,-2.134876,25.925415,7.260931,-1.816821,-0.041516,0.008183,-0.813093,-19.589844,-1.407000,17.244139,0.492908,1.327139,12.000000,-0.176268,-0.265497,-0.813093,-19.589844,-1.407000,17.244139,0.492908,1.327139,128.129440,-0.176268,-0.265497,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
26,2.081420,0.867459,-1.447006,1.144660,1.283926,-1.212606,7.047841,0.996244,0.049421,-0.777413,-2.422148,0.683547,2.436707,2.670844,0.000025,0.000158,-0.358505,-0.067564,0.405153,0.109393,-0.878065,-0.387054,2.450459,0.000065,0.000289,12.347182,3.335450,-7.933486,-3.730388,20.854246,7.719964,-1.519689,-0.024704,0.013597,5.190048,-14.280171,2.788672,14.121665,0.178767,1.049256,12.000000,-0.113690,-0.308419,5.190048,-14.280171,2.788672,14.121665,0.178767,1.049256,121.034599,-0.113690,-0.308419,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27,1.985047,0.626971,-1.593941,1.250142,1.230500,-1.193485,7.142001,0.997849,0.047784,-0.777864,-2.423422,0.649046,2.429278,2.756516,0.000021,0.000165,0.103083,-0.209774,-0.027831,0.024560,-0.784527,-0.182901,2.458431,0.000133,0.000242,0.455524,-4.227982,1.321782,-2.109989,17.338442,4.348834,-2.427177,-0.014052,-0.000574,-0.703599,-23.822557,-1.367795,18.759394,0.348626,1.688621,12.000000,-0.090560,-0.346049,-0.703599,-23.822557,-1.367795,18.759394,0.348626,1.688621,117.858864,-0.090560,-0.346049,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28,1.834259,0.685853,-1.698975,1.299760,1.112587,-1.170958,7.123417,0.998491,0.044895,-0.780154,-2.423420,0.602500,2.427575,2.841899,0.000037,0.000148,-0.000249,-0.155676,-0.088192,0.146059,-1.109165,-0.031856,2.387467,0.000061,-0.000016,-2.200722,1.536180,-0.914226,2.946673,23.484133,3.112378,-6.694908,-0.060641,0.025425,-6.659762,-21.050821,-5.355761,20.708632,0.563585,2.261832,12.000000,-0.190230,-0.256419,-6.659762,-21.050821,-5.355761,20.708632,0.563585,2.261832,110.254280,-0.190230,-0.256419,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
29,1.828530,0.843609,-1.655377,1.171172,1.046706,-1.232260,7.070775,0.989673,0.046003,-0.778098,-2.420622,0.562395,2.417390,2.897300,0.000032,0.000154,-0.250068,0.017827,0.008407,0.169003,-0.892036,-0.342814,-0.000062,0.000182,0.000287,1.066360,4.883705,-4.039434,-1.451975,23.565691,4.338110,-147.187836,-0.028634,0.027047,-5.328723,-15.100714,-4.207186,15.023907,0.696352,1.548997,12.000000,-0.138284,-0.281927,-5.328723,-15.100714,-4.207186,15.023907,0.696352,1.548997,101.518204,-0.138284,-0.281927,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
30,2.093454,0.634183,-1.427534,1.272556,1.077281,-1.206993,7.123102,0.977091,0.046217,-0.769103,-2.420711,0.548915,2.417274,2.897301,0.000024,0.000137,-0.223452,-0.160527,0.221789,0.075090,-0.248919,-0.060242,-0.000041,0.000094,-0.000352,9.109964,-4.555450,-3.476183,-1.243198,6.944088,-0.828741,-0.000599,-0.004011,0.024710,6.661305,-23.558125,3.644105,19.350779,0.226553,1.504633,12.000000,-0.074281,-0.203421,6.661305,-23.558125,3.644105,19.350779,0.226553,1.504633,112.420151,-0.074281,-0.203421,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
31,1.966608,0.746062,-1.501098,1.208195,1.042379,-1.271475,7.154611,0.969809,0.044551,-0.762810,-2.420410,0.533759,2.403030,2.897300,0.000031,0.000128,-0.133721,-0.134646,0.143369,0.084064,-0.315960,-0.450668,-0.000036,0.000887,-0.000732,4.691623,0.518306,-2.805885,-2.146852,9.319272,6.535501,0.002237,0.013511,-0.006365,1.678891,-18.729013,0.445596,16.678043,0.359935,1.523671,12.000000,-0.107732,-0.210258,1.678891,-18.729013,0.445596,16.678043,0.359935,1.523671,113.680710,-0.107732,-0.210258,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
32,2.003919,0.756482,-1.478328,1.357918,1.052292,-1.158473,7.164430,0.967536,0.045737,-0.758436,-2.419461,0.529128,2.415841,2.897300,0.000055,0.000105,0.001693,0.015188,0.091210,0.245143,-0.132828,0.335777,-0.000032,0.000160,-0.000124,2.511405,4.637197,-1.753442,7.869636,-0.124453,-4.116223,0.002931,-0.031416,0.032415,2.870039,-18.570253,1.202437,22.732643,0.080806,2.336811,12.000000,-0.181183,-0.143891,2.870039,-18.570253,1.202437,22.732643,0.080806,2.336811,114.073593,-0.181183,-0.143891,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
33,1.935050,0.731941,-1.501796,1.171896,1.065709,-1.248987,7.185884,0.964423,0.048297,-0.752938,-2.415470,0.528006,2.410082,2.897300,0.000035,0.000122,-0.041646,-0.048645,0.140416,0.147461,0.050108,-0.303691,-0.000046,0.000429,-0.000361,2.719300,-2.065184,-1.731520,-5.195715,2.943614,0.809576,0.003101,0.023151,-0.026569,0.486052,-19.969772,-0.299777,14.489135,0.417780,1.136518,12.000000,-0.073524,-0.253378,0.486052,-19.969772,-0.299777,14.489135,0.417780,1.136518,114.931725,-0.073524,-0.253378,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
34,1.827160,0.630093,-1.631786,1.287044,1.037634,-1.155371,7.192857,0.969899,0.048279,-0.756829,-2.415935,0.522185,2.421319,2.897300,0.000056,0.000104,0.141684,-0.128771,-0.126051,0.093825,-0.198246,0.280207,-0.000033,0.000162,-0.000094,-4.215526,-2.158605,1.230335,0.952746,0.361602,-3.758703,0.002377,-0.022350,0.025124,-5.150474,-23.834219,-4.309756,19.623730,0.246775,2.193026,12.000000,-0.168329,-0.153963,-5.150474,-23.834219,-4.309756,19.623730,0.246775,2.193026,115.210617,-0.168329,-0.153963,87.000000,87.000000,87.000000,87.000000,12.000000,12.000000,12.000000,200.000000,200.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
