Wall time,Step,Value
1750789888.4293747,150,-0.0014205784536898136
1750789892.7432902,300,-0.001421199762262404
1750789897.8017642,450,-0.0014148764312267303
1750789903.429054,600,-0.0013928343541920185
1750789909.4309783,750,-0.0013647092273458838
1750789915.5891201,900,-0.0013414397835731506
1750789921.990908,1050,-0.001315103261731565
1750789928.8311489,1200,-0.0012820502743124962
1750789935.589866,1350,-0.0012407503090798855
1750789942.5023212,1500,-0.0012058698339387774
1750789949.2761798,1650,-0.0011780853383243084
1750789956.123263,1800,-0.0011444459669291973
1750789962.890029,1950,-0.001113023143261671
1750789969.662797,2100,-0.0010875978041440248
1750789978.189692,2250,-0.0010591298341751099
1750789987.5342584,2400,-0.0010268691694363952
1750789996.8347917,2550,-0.0010029702680185437
1750790006.1474006,2700,-0.0009795497171580791
1750790015.4347582,2850,-0.000950434769038111
1750790024.7826114,3000,-0.0009210137068293989
1750790034.0918438,3150,-0.0008947477908805013
1750790043.4485326,3300,-0.0008697537123225629
1750790052.7763524,3450,-0.0008407196146436036
1750790062.0966961,3600,-0.0008201383170671761
1750790071.286121,3750,-0.0007978145149536431
1750790080.4172633,3900,-0.0007729883072897792
1750790089.492234,4050,-0.0007477849721908569
1750790098.6392746,4200,-0.0007316627888940275
1750790107.741057,4350,-0.0007132794125936925
1750790116.889679,4500,-0.0006926732021383941
1750790125.916456,4650,-0.0006757903029210865
1750790134.9798827,4800,-0.000655514479149133
1750790143.833654,4950,-0.0006294721970334649
1750790152.586081,5100,-0.0006059246952645481
1750790161.298487,5250,-0.0005832446040585637
1750790170.250488,5400,-0.0005554381641559303
1750790179.1480143,5550,-0.0005251137190498412
1750790187.8940423,5700,-0.0005047818413004279
1750790196.9336624,5850,-0.0004869132535532117
1750790206.1967733,6000,-0.0004650513583328575
1750790215.4872234,6150,-0.0004421501944307238
1750790224.5837424,6300,-0.00041917437920346856
1750790233.4996388,6450,-0.00039282982470467687
1750790242.4850755,6600,-0.00036552001256495714
1750790251.2422698,6750,-0.00034519113251008093
1750790259.9947772,6900,-0.0003239369543734938
1750790268.7366455,7050,-0.00030224365764297545
1750790277.6580992,7200,-0.0002790757571347058
1750790286.5386713,7350,-0.0002640404854901135
1750790295.416848,7500,-0.0002488921454641968
1750790304.3269138,7650,-0.00023342295025940984
1750790313.3166804,7800,-0.00022003782214596868
1750790322.2222223,7950,-0.0002032518241321668
1750790331.149237,8100,-0.00018711398297455162
1750790340.1495347,8250,-0.00017187849152833223
1750790349.3568547,8400,-0.0001607900339877233
1750790358.4793367,8550,-0.00014788485714234412
1750790367.4996767,8700,-0.0001337272406090051
1750790376.5770752,8850,-0.00012264010729268193
1750790385.8085318,9000,-0.0001081565351341851
1750790394.8960204,9150,-9.406973549630493e-05
1750790404.0362124,9300,-7.680679118493572e-05
1750790413.1453962,9450,-6.203048542374745e-05
1750790422.495529,9600,-5.103858347865753e-05
1750790431.7761176,9750,-3.878858478856273e-05
1750790441.1747062,9900,-2.8469718017731793e-05
1750790450.6121109,10050,-2.0001845769002102e-05
1750790460.1758397,10200,-6.665951786999358e-06
1750790469.6031077,10350,5.932748081249883e-06
1750790479.0290673,10500,1.6603029507678002e-05
1750790488.4452357,10650,2.8657748771365732e-05
1750790497.9868538,10800,4.441785131348297e-05
1750790507.3925455,10950,5.9891175624215975e-05
1750790516.810521,11100,7.024988008197397e-05
1750790526.2038088,11250,8.196091948775575e-05
1750790535.8066523,11400,8.743345824768767e-05
1750790545.3818061,11550,9.42661426961422e-05
1750790554.8255694,11700,0.00010282378934789449
1750790564.3044612,11850,0.00011250050010858104
1750790573.900558,12000,0.00012200297351228073
1750790583.4113102,12150,0.00013593041512649506
1750790592.7961488,12300,0.00014697489677928388
1750790602.1815362,12450,0.000162147160153836
1750790611.6724005,12600,0.00017394091992173344
1750790621.0409238,12750,0.00018534762784838676
1750790630.4097526,12900,0.00019825859635602683
1750790639.7299087,13050,0.00021069488138891757
1750790649.1238167,13200,0.00022068047837819904
1750790658.3065984,13350,0.00022862116748001426
1750790667.3972845,13500,0.00023479849915020168
1750790676.385519,13650,0.0002459428214933723
1750790685.3710008,13800,0.0002577389241196215
1750790694.263477,13950,0.0002688169479370117
1750790703.1106305,14100,0.00027882817084901035
1750790711.967051,14250,0.0002894950157497078
1750790720.9215977,14400,0.00030161190079525113
1750790729.7884412,14550,0.0003078774316236377
1750790738.5970361,14700,0.00031802739249542356
1750790747.4120255,14850,0.0003270394809078425
1750790756.254186,15000,0.00033779398654587567
